location,date,epiweek,epiyear,population,count,weekly_rate
Minnesota,2021-05-01,17,2021,5716548,665,11.632894537052781
Mississippi,2021-05-01,17,2021,2927305,193,6.593095014014597
Missouri,2021-05-01,17,2021,6164537,506,8.208240132227287
Montana,2021-05-01,17,2021,1119563,98,8.753415395113986
Nebraska,2021-05-01,17,2021,1961505,110,5.60793880209329
Nevada,2021-05-01,17,2021,3165539,345,10.898617897299639
New Hampshire,2021-05-01,17,2021,1394692,77,5.520932220160437
New Jersey,2021-05-01,17,2021,9254137,1228,13.269740873730312
New Mexico,2021-05-01,17,2021,2100079,159,7.571143752211226
New York,2021-05-01,17,2021,19657190,2215,11.268141580765104
North Carolina,2021-05-01,17,2021,10596562,883,8.332891366086471
North Dakota,2021-05-01,17,2021,772061,80,10.361875551284161
Ohio,2021-05-01,17,2021,11749303,1306,11.115552982164134
Oklahoma,2021-05-01,17,2021,4001266,272,6.7978484809557775
Oregon,2021-05-01,17,2021,4238665,270,6.369930154895468
Pennsylvania,2021-05-01,17,2021,12969276,1913,14.750245117769103
Puerto Rico,2021-05-01,17,2021,3221789,295,9.15640347645361
Rhode Island,2021-05-01,17,2021,1090390,78,7.153403827988151
South Carolina,2021-05-01,17,2021,5246039,380,7.243560331899935
South Dakota,2021-05-01,17,2021,906458,72,7.943004529718972
Tennessee,2021-05-01,17,2021,7030607,642,9.131501732353977
Texas,2021-05-01,17,2021,29914599,2531,8.46075188906928
US,2021-05-01,17,2021,332200066,34216,10.299817339590776
Utah,2021-05-01,17,2021,3376238,154,4.56128981428442
Vermont,2021-05-01,17,2021,646910,32,4.946592261674731
Virginia,2021-05-01,17,2021,8583866,592,6.896659384011819
Washington,2021-05-01,17,2021,7735834,541,6.993428245745708
West Virginia,2021-05-01,17,2021,1774977,223,12.563543076896208
Wisconsin,2021-05-01,17,2021,5891022,600,10.184989972877371
Wyoming,2021-05-01,17,2021,578583,38,6.567769879170318
Alabama,2021-05-08,18,2021,5063778,461,9.103874616936208
Alaska,2021-05-08,18,2021,711426,33,4.638570982786685
Arizona,2021-05-08,18,2021,7341018,487,6.633957306738656
Arkansas,2021-05-08,18,2021,3041878,254,8.350104770802774
California,2021-05-08,18,2021,38886551,1557,4.003954992048536
Colorado,2021-05-08,18,2021,5803748,840,14.4734058060412
Connecticut,2021-05-08,18,2021,3621089,417,11.515872711220299
Delaware,2021-05-08,18,2021,1014872,93,9.163717197833815
District of Columbia,2021-05-08,18,2021,668576,88,13.162303163739052
Florida,2021-05-08,18,2021,22183852,3095,13.951589651788156
Georgia,2021-05-08,18,2021,10855454,1343,12.371661286575394
Hawaii,2021-05-08,18,2021,1398977,46,3.2881169597498743
Idaho,2021-05-08,18,2021,1935521,91,4.701576474757959
Illinois,2021-05-08,18,2021,12563096,1610,12.815312403885157
Indiana,2021-05-08,18,2021,6831941,709,10.37772428069856
Iowa,2021-05-08,18,2021,3200224,224,6.999510034297599
Kansas,2021-05-08,18,2021,2916451,180,6.171884938234862
Kentucky,2021-05-08,18,2021,4494379,840,18.690012569033453
Louisiana,2021-05-08,18,2021,4575074,376,8.21844630272647
Maine,2021-05-08,18,2021,1384543,102,7.367051799763532
Maryland,2021-05-08,18,2021,6133130,755,12.310190718279248
Massachusetts,2021-05-08,18,2021,6978662,459,6.577192017610252
Michigan,2021-05-08,18,2021,10032075,2145,21.381419098242386
Minnesota,2021-05-08,18,2021,5716548,505,8.83400261836339
Mississippi,2021-05-08,18,2021,2927305,185,6.3198061015165825
Missouri,2021-05-08,18,2021,6164537,449,7.283596480968481
Montana,2021-05-08,18,2021,1119563,111,9.914582743445434
Nebraska,2021-05-08,18,2021,1961505,91,4.6392948271862675
Nevada,2021-05-08,18,2021,3165539,267,8.434582546605807
New Hampshire,2021-05-08,18,2021,1394692,91,6.524738078371425
New Jersey,2021-05-08,18,2021,9254137,1016,10.978873556767098
New Mexico,2021-05-08,18,2021,2100079,191,9.094895953914115
New York,2021-05-08,18,2021,19657190,1811,9.21291395158718
North Carolina,2021-05-08,18,2021,10596562,763,7.200448598328402
North Dakota,2021-05-08,18,2021,772061,60,7.77140666346312
Ohio,2021-05-08,18,2021,11749303,1232,10.485728387462643
Oklahoma,2021-05-08,18,2021,4001266,206,5.148370540723861
Oregon,2021-05-08,18,2021,4238665,289,6.818184499128853
Pennsylvania,2021-05-08,18,2021,12969276,1739,13.408612786095384
Puerto Rico,2021-05-08,18,2021,3221789,151,4.686837033710153
Rhode Island,2021-05-08,18,2021,1090390,50,4.585515274351379
South Carolina,2021-05-08,18,2021,5246039,299,5.699538261152843
South Dakota,2021-05-08,18,2021,906458,66,7.281087485575725
Tennessee,2021-05-08,18,2021,7030607,565,8.036290465389405
Texas,2021-05-08,18,2021,29914599,2306,7.7086107689426155
US,2021-05-08,18,2021,332200066,30793,9.269414172843662
Utah,2021-05-08,18,2021,3376238,171,5.064808819757375
Vermont,2021-05-08,18,2021,646910,20,3.0916201635467067
Virginia,2021-05-08,18,2021,8583866,582,6.78016175928189
Washington,2021-05-08,18,2021,7735834,481,6.21781698004378
West Virginia,2021-05-08,18,2021,1774977,242,13.633979482551041
Wisconsin,2021-05-08,18,2021,5891022,606,10.286839872606146
Wyoming,2021-05-08,18,2021,578583,43,7.43195012642957
Alabama,2021-05-15,19,2021,5063778,493,9.735813852818982
Alaska,2021-05-15,19,2021,711426,31,4.357445468678401
Arizona,2021-05-15,19,2021,7341018,454,6.184428372195791
Arkansas,2021-05-15,19,2021,3041878,231,7.5939929214781134
California,2021-05-15,19,2021,38886551,1341,3.4484930278337105
Colorado,2021-05-15,19,2021,5803748,681,11.733796849897686
Connecticut,2021-05-15,19,2021,3621089,319,8.809504544075
Delaware,2021-05-15,19,2021,1014872,85,8.375440449633057
District of Columbia,2021-05-15,19,2021,668576,74,11.068300387689657
Florida,2021-05-15,19,2021,22183852,2919,13.158219771751092
Georgia,2021-05-15,19,2021,10855454,1070,9.85679640851502
Hawaii,2021-05-15,19,2021,1398977,41,2.9307129423857576
Idaho,2021-05-15,19,2021,1935521,89,4.598245123664378
Illinois,2021-05-15,19,2021,12563096,1141,9.082156181883828
Indiana,2021-05-15,19,2021,6831941,585,8.56272031623224
Iowa,2021-05-15,19,2021,3200224,182,5.687101902866799
Kansas,2021-05-15,19,2021,2916451,135,4.6289137036761465
Kentucky,2021-05-15,19,2021,4494379,822,18.289512299697023
Louisiana,2021-05-15,19,2021,4575074,372,8.13101602291023
Maine,2021-05-15,19,2021,1384543,109,7.872633786021813
Maryland,2021-05-15,19,2021,6133130,597,9.734018356043325
Massachusetts,2021-05-15,19,2021,6978662,357,5.115593791474641
Michigan,2021-05-15,19,2021,10032075,1635,16.29772504691203
Minnesota,2021-05-15,19,2021,5716548,451,7.889376595805721
Mississippi,2021-05-15,19,2021,2927305,169,5.773228276520554
Missouri,2021-05-15,19,2021,6164537,393,6.3751746481528135
Montana,2021-05-15,19,2021,1119563,90,8.038850873063865
Nebraska,2021-05-15,19,2021,1961505,86,4.384388518000209
Nevada,2021-05-15,19,2021,3165539,248,7.834368807334233
New Hampshire,2021-05-15,19,2021,1394692,54,3.87182259595667
New Jersey,2021-05-15,19,2021,9254137,705,7.618214426693704
New Mexico,2021-05-15,19,2021,2100079,157,7.475909239604796
New York,2021-05-15,19,2021,19657190,1452,7.3866101919959055
North Carolina,2021-05-15,19,2021,10596562,724,6.832404698807029
North Dakota,2021-05-15,19,2021,772061,61,7.9009301078541725
Ohio,2021-05-15,19,2021,11749303,982,8.357942594552204
Oklahoma,2021-05-15,19,2021,4001266,211,5.273330990741431
Oregon,2021-05-15,19,2021,4238665,275,6.4878918244305694
Pennsylvania,2021-05-15,19,2021,12969276,1343,10.355242651941404
Puerto Rico,2021-05-15,19,2021,3221789,119,3.693600046433829
Rhode Island,2021-05-15,19,2021,1090390,46,4.218674052403268
South Carolina,2021-05-15,19,2021,5246039,264,5.0323682305831126
South Dakota,2021-05-15,19,2021,906458,46,5.074697338431566
Tennessee,2021-05-15,19,2021,7030607,516,7.339337840957403
Texas,2021-05-15,19,2021,29914599,2156,7.2071833555248395
US,2021-05-15,19,2021,332200066,26272,7.908487290908606
Utah,2021-05-15,19,2021,3376238,177,5.242521409924301
Vermont,2021-05-15,19,2021,646910,23,3.5553631880787124
Virginia,2021-05-15,19,2021,8583866,444,5.1724945380088645
Washington,2021-05-15,19,2021,7735834,467,6.0368410180466645
West Virginia,2021-05-15,19,2021,1774977,212,11.943816736780251
Wisconsin,2021-05-15,19,2021,5891022,596,10.117090039724856
Wyoming,2021-05-15,19,2021,578583,42,7.25911407697772
Alabama,2021-05-22,20,2021,5063778,363,7.168560707045214
Alaska,2021-05-22,20,2021,711426,16,2.2490041128662712
Arizona,2021-05-22,20,2021,7341018,410,5.58505645947197
Arkansas,2021-05-22,20,2021,3041878,262,8.61310019665483
California,2021-05-22,20,2021,38886551,1341,3.4484930278337105
Colorado,2021-05-22,20,2021,5803748,649,11.182429009667546
Connecticut,2021-05-22,20,2021,3621089,255,7.042080434918888
Delaware,2021-05-22,20,2021,1014872,67,6.601817766181351
District of Columbia,2021-05-22,20,2021,668576,53,7.927296223615565
Florida,2021-05-22,20,2021,22183852,2382,10.737540080956183
Georgia,2021-05-22,20,2021,10855454,971,8.944812441745873
Hawaii,2021-05-22,20,2021,1398977,32,2.2873857111303475
Idaho,2021-05-22,20,2021,1935521,99,5.114901879132285
Illinois,2021-05-22,20,2021,12563096,1048,8.341892794578662
Indiana,2021-05-22,20,2021,6831941,598,8.753002989926289
Iowa,2021-05-22,20,2021,3200224,154,4.812163148579599
Kansas,2021-05-22,20,2021,2916451,160,5.486119945097655
Kentucky,2021-05-22,20,2021,4494379,734,16.331510982941136
Louisiana,2021-05-22,20,2021,4575074,334,7.30042836465596
Maine,2021-05-22,20,2021,1384543,108,7.800407787984916
Maryland,2021-05-22,20,2021,6133130,512,8.348102844713873
Massachusetts,2021-05-22,20,2021,6978662,275,3.9405834528166
Michigan,2021-05-22,20,2021,10032075,1239,12.35038613646728
Minnesota,2021-05-22,20,2021,5716548,372,6.507423710952834
Mississippi,2021-05-22,20,2021,2927305,183,6.251483873392079
Missouri,2021-05-22,20,2021,6164537,317,5.142316446474407
Montana,2021-05-22,20,2021,1119563,114,10.18254443921423
Nebraska,2021-05-22,20,2021,1961505,62,3.1608382339071275
Nevada,2021-05-22,20,2021,3165539,218,6.886662903221221
New Hampshire,2021-05-22,20,2021,1394692,66,4.732227617280374
New Jersey,2021-05-22,20,2021,9254137,548,5.9216758947917025
New Mexico,2021-05-22,20,2021,2100079,165,7.856847290030518
New York,2021-05-22,20,2021,19657190,1224,6.226729252756879
North Carolina,2021-05-22,20,2021,10596562,602,5.681087884919656
North Dakota,2021-05-22,20,2021,772061,59,7.641883219072068
Ohio,2021-05-22,20,2021,11749303,1014,8.63029917604474
Oklahoma,2021-05-22,20,2021,4001266,230,5.748180700808194
Oregon,2021-05-22,20,2021,4238665,249,5.874491142848043
Pennsylvania,2021-05-22,20,2021,12969276,1132,8.728320686520975
Puerto Rico,2021-05-22,20,2021,3221789,82,2.5451697798955797
Rhode Island,2021-05-22,20,2021,1090390,32,2.9347297755848825
South Carolina,2021-05-22,20,2021,5246039,208,3.964896181671543
South Dakota,2021-05-22,20,2021,906458,30,3.3095852207162384
Tennessee,2021-05-22,20,2021,7030607,392,5.575620995456011
Texas,2021-05-22,20,2021,29914599,1864,6.231071324071568
US,2021-05-22,20,2021,332200066,23039,6.935278573966328
Utah,2021-05-22,20,2021,3376238,176,5.212902644896479
Vermont,2021-05-22,20,2021,646910,13,2.009553106305359
Virginia,2021-05-22,20,2021,8583866,370,4.310412115007387
Washington,2021-05-22,20,2021,7735834,473,6.114402144616857
West Virginia,2021-05-22,20,2021,1774977,207,11.662122945818453
Wisconsin,2021-05-22,20,2021,5891022,523,8.877916259691442
Wyoming,2021-05-22,20,2021,578583,52,8.987474571496225
Alabama,2021-05-29,21,2021,5063778,344,6.793346785739817
Alaska,2021-05-29,21,2021,711426,16,2.2490041128662712
Arizona,2021-05-29,21,2021,7341018,467,6.361515528227829
Arkansas,2021-05-29,21,2021,3041878,256,8.415853627265788
California,2021-05-29,21,2021,38886551,1153,2.965035392313399
Colorado,2021-05-29,21,2021,5803748,527,9.080339118790134
Connecticut,2021-05-29,21,2021,3621089,119,3.2863042029621474
Delaware,2021-05-29,21,2021,1014872,60,5.912075611505688
District of Columbia,2021-05-29,21,2021,668576,54,8.076867850476235
Florida,2021-05-29,21,2021,22183852,2309,10.408471892077173
Georgia,2021-05-29,21,2021,10855454,878,8.088100230538492
Hawaii,2021-05-29,21,2021,1398977,37,2.644789728494464
Idaho,2021-05-29,21,2021,1935521,93,4.804907825851541
Illinois,2021-05-29,21,2021,12563096,879,6.996682983239164
Indiana,2021-05-29,21,2021,6831941,542,7.9333237801673056
Iowa,2021-05-29,21,2021,3200224,137,4.280950333476657
Kansas,2021-05-29,21,2021,2916451,152,5.211813947842772
Kentucky,2021-05-29,21,2021,4494379,709,15.775260608862759
Louisiana,2021-05-29,21,2021,4575074,374,8.17473116281835
Maine,2021-05-29,21,2021,1384543,87,6.283661829210072
Maryland,2021-05-29,21,2021,6133130,331,5.39691805000057
Massachusetts,2021-05-29,21,2021,6978662,256,3.6683249597129075
Michigan,2021-05-29,21,2021,10032075,925,9.220425485256042
Minnesota,2021-05-29,21,2021,5716548,293,5.125470826099947
Mississippi,2021-05-29,21,2021,2927305,177,6.0465171890185685
Missouri,2021-05-29,21,2021,6164537,374,6.066960097733212
Montana,2021-05-29,21,2021,1119563,138,12.326238005364592
Nebraska,2021-05-29,21,2021,1961505,49,2.498081830023375
Nevada,2021-05-29,21,2021,3165539,199,6.286449163949647
New Hampshire,2021-05-29,21,2021,1394692,50,3.585020922182102
New Jersey,2021-05-29,21,2021,9254137,432,4.668182457208057
New Mexico,2021-05-29,21,2021,2100079,140,6.666415882450137
New York,2021-05-29,21,2021,19657190,996,5.066848313517853
North Carolina,2021-05-29,21,2021,10596562,533,5.0299332934587655
North Dakota,2021-05-29,21,2021,772061,49,6.346648775161548
Ohio,2021-05-29,21,2021,11749303,872,7.421716845671611
Oklahoma,2021-05-29,21,2021,4001266,230,5.748180700808194
Oregon,2021-05-29,21,2021,4238665,216,5.095944123916374
Pennsylvania,2021-05-29,21,2021,12969276,1022,7.880162315922647
Puerto Rico,2021-05-29,21,2021,3221789,62,1.9243966628478775
Rhode Island,2021-05-29,21,2021,1090390,28,2.5678885536367724
South Carolina,2021-05-29,21,2021,5246039,187,3.5645941633297045
South Dakota,2021-05-29,21,2021,906458,25,2.7579876839301987
Tennessee,2021-05-29,21,2021,7030607,377,5.362268151242133
Texas,2021-05-29,21,2021,29914599,1712,5.722958211808221
US,2021-05-29,21,2021,332200066,20479,6.164658618701178
Utah,2021-05-29,21,2021,3376238,187,5.5387090602025095
Vermont,2021-05-29,21,2021,646910,16,2.4732961308373653
Virginia,2021-05-29,21,2021,8583866,344,4.00751829070957
Washington,2021-05-29,21,2021,7735834,435,5.62318167633897
West Virginia,2021-05-29,21,2021,1774977,172,9.690266409085865
Wisconsin,2021-05-29,21,2021,5891022,395,6.705118398810936
Wyoming,2021-05-29,21,2021,578583,64,11.06150716491843
Alabama,2021-06-05,22,2021,5063778,272,5.371483505003576
Alaska,2021-06-05,22,2021,711426,25,3.514068926353549
Arizona,2021-06-05,22,2021,7341018,384,5.230882147407893
Arkansas,2021-06-05,22,2021,3041878,229,7.528244065015099
California,2021-06-05,22,2021,38886551,1118,2.875029981445256
Colorado,2021-06-05,22,2021,5803748,470,8.098215153380195
Connecticut,2021-06-05,22,2021,3621089,115,3.1758401961398905
Delaware,2021-06-05,22,2021,1014872,38,3.7443145539536022
District of Columbia,2021-06-05,22,2021,668576,54,8.076867850476235
Florida,2021-06-05,22,2021,22183852,1889,8.515202860170541
Georgia,2021-06-05,22,2021,10855454,714,6.577338911850209
Hawaii,2021-06-05,22,2021,1398977,24,1.7155392833477605
Idaho,2021-06-05,22,2021,1935521,78,4.029922692649679
Illinois,2021-06-05,22,2021,12563096,638,5.078366033340826
Indiana,2021-06-05,22,2021,6831941,402,5.884125755769847
Iowa,2021-06-05,22,2021,3200224,91,2.8435509514333996
Kansas,2021-06-05,22,2021,2916451,108,3.703130962940917
Kentucky,2021-06-05,22,2021,4494379,679,15.107760159968707
Louisiana,2021-06-05,22,2021,4575074,345,7.540861634150617
Maine,2021-06-05,22,2021,1384543,52,3.7557518979186635
Maryland,2021-06-05,22,2021,6133130,310,5.054515394260354
Massachusetts,2021-06-05,22,2021,6978662,149,2.135079761707903
Michigan,2021-06-05,22,2021,10032075,575,5.731615842186188
Minnesota,2021-06-05,22,2021,5716548,188,3.2886980044600342
Mississippi,2021-06-05,22,2021,2927305,219,7.481283979633144
Missouri,2021-06-05,22,2021,6164537,399,6.472505558811635
Montana,2021-06-05,22,2021,1119563,122,10.897108961264351
Nebraska,2021-06-05,22,2021,1961505,38,1.9372879498140458
Nevada,2021-06-05,22,2021,3165539,176,5.559874637463004
New Hampshire,2021-06-05,22,2021,1394692,28,2.007611716421977
New Jersey,2021-06-05,22,2021,9254137,335,3.620002599918285
New Mexico,2021-06-05,22,2021,2100079,101,4.809342886624742
New York,2021-06-05,22,2021,19657190,719,3.657694716284474
North Carolina,2021-06-05,22,2021,10596562,465,4.388215725062525
North Dakota,2021-06-05,22,2021,772061,27,3.497132998558404
Ohio,2021-06-05,22,2021,11749303,694,5.906733361119379
Oklahoma,2021-06-05,22,2021,4001266,179,4.473584110628986
Oregon,2021-06-05,22,2021,4238665,181,4.270212437170666
Pennsylvania,2021-06-05,22,2021,12969276,684,5.274002958993239
Puerto Rico,2021-06-05,22,2021,3221789,40,1.2415462340954047
Rhode Island,2021-06-05,22,2021,1090390,16,1.4673648877924412
South Carolina,2021-06-05,22,2021,5246039,146,2.7830521275194484
South Dakota,2021-06-05,22,2021,906458,28,3.0889462060018227
Tennessee,2021-06-05,22,2021,7030607,264,3.7550100581642525
Texas,2021-06-05,22,2021,29914599,1569,5.244930744349941
US,2021-06-05,22,2021,332200066,16683,5.021973716284572
Utah,2021-06-05,22,2021,3376238,163,4.827858699534808
Vermont,2021-06-05,22,2021,646910,6,0.927486049064012
Virginia,2021-06-05,22,2021,8583866,261,3.040588005451157
Washington,2021-06-05,22,2021,7735834,387,5.002692663777428
West Virginia,2021-06-05,22,2021,1774977,134,7.549393597776197
Wisconsin,2021-06-05,22,2021,5891022,276,4.685095387523591
Wyoming,2021-06-05,22,2021,578583,79,13.654047906696187
Alabama,2021-06-12,23,2021,5063778,216,4.265589842208723
Alaska,2021-06-12,23,2021,711426,17,2.3895668699204133
Arizona,2021-06-12,23,2021,7341018,372,5.0674170803013965
Arkansas,2021-06-12,23,2021,3041878,252,8.28435591433976
California,2021-06-12,23,2021,38886551,1023,2.630729580517439
Colorado,2021-06-12,23,2021,5803748,375,6.461341877696964
Connecticut,2021-06-12,23,2021,3621089,81,2.2368961381507053
Delaware,2021-06-12,23,2021,1014872,24,2.364830244602275
District of Columbia,2021-06-12,23,2021,668576,37,5.5341501938448285
Florida,2021-06-12,23,2021,22183852,1751,7.893128749686935
Georgia,2021-06-12,23,2021,10855454,725,6.6786704637134475
Hawaii,2021-06-12,23,2021,1398977,17,1.2151736590379971
Idaho,2021-06-12,23,2021,1935521,75,3.874925666009307
Illinois,2021-06-12,23,2021,12563096,486,3.8684731852721654
Indiana,2021-06-12,23,2021,6831941,323,4.727792584859852
Iowa,2021-06-12,23,2021,3200224,99,3.093533452658314
Kansas,2021-06-12,23,2021,2916451,107,3.6688427132840564
Kentucky,2021-06-12,23,2021,4494379,730,16.242510923088595
Louisiana,2021-06-12,23,2021,4575074,316,6.906992105482884
Maine,2021-06-12,23,2021,1384543,45,3.250169911660382
Maryland,2021-06-12,23,2021,6133130,217,3.5381607759822473
Massachusetts,2021-06-12,23,2021,6978662,109,1.5619039867527615
Michigan,2021-06-12,23,2021,10032075,441,4.395900150268015
Minnesota,2021-06-12,23,2021,5716548,160,2.798891918689391
Mississippi,2021-06-12,23,2021,2927305,242,8.266989603064935
Missouri,2021-06-12,23,2021,6164537,493,7.997356492466507
Montana,2021-06-12,23,2021,1119563,83,7.413606916270009
Nebraska,2021-06-12,23,2021,1961505,37,1.8863066879768342
