model,date,horizon,location,prediction,quantile,disease
2023-01-14,2023-02-11,4,US,27244,0.6,covid
2023-01-14,2023-02-11,4,US,28085,0.65,covid
2023-01-14,2023-02-11,4,US,28992,0.7,covid
2023-01-14,2023-02-11,4,US,30055,0.75,covid
2023-01-14,2023-02-11,4,US,31282,0.8,covid
2023-01-14,2023-02-11,4,US,32839,0.85,covid
2023-01-14,2023-02-11,4,US,34811,0.9,covid
2023-01-14,2023-02-11,4,US,38294,0.95,covid
2023-01-14,2023-02-11,4,US,41537,0.975,covid
2023-01-14,2023-02-11,4,US,44798,0.99,covid
2023-01-21,2023-02-18,4,US,NA,0.01,covid
2023-01-21,2023-02-18,4,US,NA,0.025,covid
2023-01-21,2023-02-18,4,US,NA,0.05,covid
2023-01-21,2023-02-18,4,US,NA,0.1,covid
2023-01-21,2023-02-18,4,US,NA,0.15,covid
2023-01-21,2023-02-18,4,US,NA,0.2,covid
2023-01-21,2023-02-18,4,US,NA,0.25,covid
2023-01-21,2023-02-18,4,US,NA,0.3,covid
2023-01-21,2023-02-18,4,US,NA,0.35,covid
2023-01-21,2023-02-18,4,US,NA,0.4,covid
2023-01-21,2023-02-18,4,US,NA,0.45,covid
2023-01-21,2023-02-18,4,US,NA,0.5,covid
2023-01-21,2023-02-18,4,US,NA,0.55,covid
2023-01-21,2023-02-18,4,US,NA,0.6,covid
2023-01-21,2023-02-18,4,US,NA,0.65,covid
2023-01-21,2023-02-18,4,US,NA,0.7,covid
2023-01-21,2023-02-18,4,US,NA,0.75,covid
2023-01-21,2023-02-18,4,US,NA,0.8,covid
2023-01-21,2023-02-18,4,US,NA,0.85,covid
2023-01-21,2023-02-18,4,US,NA,0.9,covid
2023-01-21,2023-02-18,4,US,NA,0.95,covid
2023-01-21,2023-02-18,4,US,NA,0.975,covid
2023-01-21,2023-02-18,4,US,NA,0.99,covid
2023-02-18,2023-02-25,1,US,16606,0.01,covid
2023-02-18,2023-02-25,1,US,17359,0.025,covid
2023-02-18,2023-02-25,1,US,18035,0.05,covid
2023-02-18,2023-02-25,1,US,18891,0.1,covid
2023-02-18,2023-02-25,1,US,19490,0.15,covid
2023-02-18,2023-02-25,1,US,19965,0.2,covid
2023-02-18,2023-02-25,1,US,20376,0.25,covid
2023-02-18,2023-02-25,1,US,20733,0.3,covid
2023-02-18,2023-02-25,1,US,21067,0.35,covid
2023-02-18,2023-02-25,1,US,21404,0.4,covid
2023-02-18,2023-02-25,1,US,21748,0.45,covid
2023-02-18,2023-02-25,1,US,22058,0.5,covid
2023-02-18,2023-02-25,1,US,22406,0.55,covid
2023-02-18,2023-02-25,1,US,22772,0.6,covid
2023-02-18,2023-02-25,1,US,23135,0.65,covid
2023-02-18,2023-02-25,1,US,23560,0.7,covid
2023-02-18,2023-02-25,1,US,24034,0.75,covid
2023-02-18,2023-02-25,1,US,24509,0.8,covid
2023-02-18,2023-02-25,1,US,25096,0.85,covid
2023-02-18,2023-02-25,1,US,25930,0.9,covid
2023-02-18,2023-02-25,1,US,27142,0.95,covid
2023-02-18,2023-02-25,1,US,28053,0.975,covid
2023-02-18,2023-02-25,1,US,29310,0.99,covid
2023-02-18,2023-03-04,2,US,12600,0.01,covid
2023-02-18,2023-03-04,2,US,13347,0.025,covid
2023-02-18,2023-03-04,2,US,14081,0.05,covid
2023-02-18,2023-03-04,2,US,15076,0.1,covid
2023-02-18,2023-03-04,2,US,15721,0.15,covid
2023-02-18,2023-03-04,2,US,16255,0.2,covid
2023-02-18,2023-03-04,2,US,16765,0.25,covid
2023-02-18,2023-03-04,2,US,17218,0.3,covid
2023-02-18,2023-03-04,2,US,17618,0.35,covid
2023-02-18,2023-03-04,2,US,18068,0.4,covid
2023-02-18,2023-03-04,2,US,18494,0.45,covid
2023-02-18,2023-03-04,2,US,18902,0.5,covid
2023-02-18,2023-03-04,2,US,19324,0.55,covid
2023-02-18,2023-03-04,2,US,19761,0.6,covid
2023-02-18,2023-03-04,2,US,20202,0.65,covid
2023-02-18,2023-03-04,2,US,20710,0.7,covid
2023-02-18,2023-03-04,2,US,21213,0.75,covid
2023-02-18,2023-03-04,2,US,21744,0.8,covid
2023-02-18,2023-03-04,2,US,22524,0.85,covid
2023-02-18,2023-03-04,2,US,23567,0.9,covid
2023-02-18,2023-03-04,2,US,25368,0.95,covid
2023-02-18,2023-03-04,2,US,26808,0.975,covid
2023-02-18,2023-03-04,2,US,28860,0.99,covid
2023-02-18,2023-03-11,3,US,10174,0.01,covid
2023-02-18,2023-03-11,3,US,11004,0.025,covid
2023-02-18,2023-03-11,3,US,11701,0.05,covid
2023-02-18,2023-03-11,3,US,12588,0.1,covid
2023-02-18,2023-03-11,3,US,13213,0.15,covid
2023-02-18,2023-03-11,3,US,13793,0.2,covid
2023-02-18,2023-03-11,3,US,14335,0.25,covid
2023-02-18,2023-03-11,3,US,14797,0.3,covid
2023-02-18,2023-03-11,3,US,15245,0.35,covid
2023-02-18,2023-03-11,3,US,15633,0.4,covid
2023-02-18,2023-03-11,3,US,16117,0.45,covid
2023-02-18,2023-03-11,3,US,16586,0.5,covid
2023-02-18,2023-03-11,3,US,17050,0.55,covid
2023-02-18,2023-03-11,3,US,17524,0.6,covid
2023-02-18,2023-03-11,3,US,17958,0.65,covid
2023-02-18,2023-03-11,3,US,18530,0.7,covid
2023-02-18,2023-03-11,3,US,19156,0.75,covid
2023-02-18,2023-03-11,3,US,19802,0.8,covid
2023-02-18,2023-03-11,3,US,20624,0.85,covid
2023-02-18,2023-03-11,3,US,21845,0.9,covid
2023-02-18,2023-03-11,3,US,23701,0.95,covid
2023-02-18,2023-03-11,3,US,25382,0.975,covid
2023-02-18,2023-03-11,3,US,27652,0.99,covid
2023-02-18,2023-03-18,4,US,8506,0.01,covid
2023-02-18,2023-03-18,4,US,9276,0.025,covid
2023-02-18,2023-03-18,4,US,9977,0.05,covid
2023-02-18,2023-03-18,4,US,10891,0.1,covid
2023-02-18,2023-03-18,4,US,11581,0.15,covid
2023-02-18,2023-03-18,4,US,12131,0.2,covid
2023-02-18,2023-03-18,4,US,12602,0.25,covid
2023-02-18,2023-03-18,4,US,13063,0.3,covid
2023-02-18,2023-03-18,4,US,13551,0.35,covid
2023-02-18,2023-03-18,4,US,14027,0.4,covid
2023-02-18,2023-03-18,4,US,14481,0.45,covid
2023-02-18,2023-03-18,4,US,14964,0.5,covid
2023-02-18,2023-03-18,4,US,15435,0.55,covid
2023-02-18,2023-03-18,4,US,15884,0.6,covid
2023-02-18,2023-03-18,4,US,16395,0.65,covid
2023-02-18,2023-03-18,4,US,16989,0.7,covid
2023-02-18,2023-03-18,4,US,17754,0.75,covid
2023-02-18,2023-03-18,4,US,18516,0.8,covid
2023-02-18,2023-03-18,4,US,19346,0.85,covid
2023-02-18,2023-03-18,4,US,20571,0.9,covid
2023-02-18,2023-03-18,4,US,22517,0.95,covid
2023-02-18,2023-03-18,4,US,24413,0.975,covid
2023-02-18,2023-03-18,4,US,27052,0.99,covid
2023-02-25,2023-03-25,4,US,NA,0.01,covid
2023-02-25,2023-03-25,4,US,NA,0.025,covid
2023-02-25,2023-03-25,4,US,NA,0.05,covid
2023-02-25,2023-03-25,4,US,NA,0.1,covid
2023-02-25,2023-03-25,4,US,NA,0.15,covid
2023-02-25,2023-03-25,4,US,NA,0.2,covid
2023-02-25,2023-03-25,4,US,NA,0.25,covid
2023-02-25,2023-03-25,4,US,NA,0.3,covid
2023-02-25,2023-03-25,4,US,NA,0.35,covid
2023-02-25,2023-03-25,4,US,NA,0.4,covid
2023-02-25,2023-03-25,4,US,NA,0.45,covid
2023-02-25,2023-03-25,4,US,NA,0.5,covid
2023-02-25,2023-03-25,4,US,NA,0.55,covid
2023-02-25,2023-03-25,4,US,NA,0.6,covid
2023-02-25,2023-03-25,4,US,NA,0.65,covid
2023-02-25,2023-03-25,4,US,NA,0.7,covid
2023-02-25,2023-03-25,4,US,NA,0.75,covid
2023-02-25,2023-03-25,4,US,NA,0.8,covid
2023-02-25,2023-03-25,4,US,NA,0.85,covid
2023-02-25,2023-03-25,4,US,NA,0.9,covid
2023-02-25,2023-03-25,4,US,NA,0.95,covid
2023-02-25,2023-03-25,4,US,NA,0.975,covid
2023-02-25,2023-03-25,4,US,NA,0.99,covid
2023-03-25,2023-04-01,1,US,12706,0.01,covid
2023-03-25,2023-04-01,1,US,13254,0.025,covid
2023-03-25,2023-04-01,1,US,13831,0.05,covid
2023-03-25,2023-04-01,1,US,14421,0.1,covid
2023-03-25,2023-04-01,1,US,14837,0.15,covid
2023-03-25,2023-04-01,1,US,15196,0.2,covid
2023-03-25,2023-04-01,1,US,15565,0.25,covid
2023-03-25,2023-04-01,1,US,15855,0.3,covid
2023-03-25,2023-04-01,1,US,16143,0.35,covid
2023-03-25,2023-04-01,1,US,16409,0.4,covid
2023-03-25,2023-04-01,1,US,16674,0.45,covid
2023-03-25,2023-04-01,1,US,16932,0.5,covid
2023-03-25,2023-04-01,1,US,17173,0.55,covid
2023-03-25,2023-04-01,1,US,17449,0.6,covid
2023-03-25,2023-04-01,1,US,17718,0.65,covid
2023-03-25,2023-04-01,1,US,18036,0.7,covid
2023-03-25,2023-04-01,1,US,18369,0.75,covid
2023-03-25,2023-04-01,1,US,18739,0.8,covid
2023-03-25,2023-04-01,1,US,19204,0.85,covid
2023-03-25,2023-04-01,1,US,19833,0.9,covid
2023-03-25,2023-04-01,1,US,20703,0.95,covid
2023-03-25,2023-04-01,1,US,21419,0.975,covid
2023-03-25,2023-04-01,1,US,22510,0.99,covid
2023-03-25,2023-04-08,2,US,11331,0.01,covid
2023-03-25,2023-04-08,2,US,12097,0.025,covid
2023-03-25,2023-04-08,2,US,12660,0.05,covid
2023-03-25,2023-04-08,2,US,13472,0.1,covid
2023-03-25,2023-04-08,2,US,14068,0.15,covid
2023-03-25,2023-04-08,2,US,14537,0.2,covid
2023-03-25,2023-04-08,2,US,14978,0.25,covid
2023-03-25,2023-04-08,2,US,15358,0.3,covid
2023-03-25,2023-04-08,2,US,15765,0.35,covid
2023-03-25,2023-04-08,2,US,16142,0.4,covid
2023-03-25,2023-04-08,2,US,16491,0.45,covid
2023-03-25,2023-04-08,2,US,16852,0.5,covid
2023-03-25,2023-04-08,2,US,17247,0.55,covid
2023-03-25,2023-04-08,2,US,17628,0.6,covid
2023-03-25,2023-04-08,2,US,18040,0.65,covid
2023-03-25,2023-04-08,2,US,18527,0.7,covid
2023-03-25,2023-04-08,2,US,19030,0.75,covid
2023-03-25,2023-04-08,2,US,19618,0.8,covid
2023-03-25,2023-04-08,2,US,20297,0.85,covid
2023-03-25,2023-04-08,2,US,21144,0.9,covid
2023-03-25,2023-04-08,2,US,22485,0.95,covid
2023-03-25,2023-04-08,2,US,23687,0.975,covid
2023-03-25,2023-04-08,2,US,25201,0.99,covid
2023-03-25,2023-04-15,3,US,10491,0.01,covid
2023-03-25,2023-04-15,3,US,11355,0.025,covid
2023-03-25,2023-04-15,3,US,12076,0.05,covid
2023-03-25,2023-04-15,3,US,13000,0.1,covid
2023-03-25,2023-04-15,3,US,13761,0.15,covid
2023-03-25,2023-04-15,3,US,14324,0.2,covid
2023-03-25,2023-04-15,3,US,14889,0.25,covid
2023-03-25,2023-04-15,3,US,15351,0.3,covid
2023-03-25,2023-04-15,3,US,15800,0.35,covid
2023-03-25,2023-04-15,3,US,16235,0.4,covid
2023-03-25,2023-04-15,3,US,16727,0.45,covid
2023-03-25,2023-04-15,3,US,17164,0.5,covid
2023-03-25,2023-04-15,3,US,17563,0.55,covid
2023-03-25,2023-04-15,3,US,18070,0.6,covid
2023-03-25,2023-04-15,3,US,18636,0.65,covid
2023-03-25,2023-04-15,3,US,19164,0.7,covid
2023-03-25,2023-04-15,3,US,19782,0.75,covid
2023-03-25,2023-04-15,3,US,20519,0.8,covid
2023-03-25,2023-04-15,3,US,21447,0.85,covid
2023-03-25,2023-04-15,3,US,22717,0.9,covid
2023-03-25,2023-04-15,3,US,24605,0.95,covid
2023-03-25,2023-04-15,3,US,26305,0.975,covid
2023-03-25,2023-04-15,3,US,28196,0.99,covid
2023-03-25,2023-04-22,4,US,10054,0.01,covid
2023-03-25,2023-04-22,4,US,11007,0.025,covid
2023-03-25,2023-04-22,4,US,11816,0.05,covid
2023-03-25,2023-04-22,4,US,12887,0.1,covid
2023-03-25,2023-04-22,4,US,13740,0.15,covid
2023-03-25,2023-04-22,4,US,14456,0.2,covid
2023-03-25,2023-04-22,4,US,15042,0.25,covid
2023-03-25,2023-04-22,4,US,15600,0.3,covid
2023-03-25,2023-04-22,4,US,16120,0.35,covid
2023-03-25,2023-04-22,4,US,16670,0.4,covid
2023-03-25,2023-04-22,4,US,17149,0.45,covid
2023-03-25,2023-04-22,4,US,17786,0.5,covid
2023-03-25,2023-04-22,4,US,18322,0.55,covid
2023-03-25,2023-04-22,4,US,18864,0.6,covid
2023-03-25,2023-04-22,4,US,19483,0.65,covid
2023-03-25,2023-04-22,4,US,20183,0.7,covid
2023-03-25,2023-04-22,4,US,20930,0.75,covid
2023-03-25,2023-04-22,4,US,21784,0.8,covid
2023-03-25,2023-04-22,4,US,22829,0.85,covid
2023-03-25,2023-04-22,4,US,24216,0.9,covid
2023-03-25,2023-04-22,4,US,26425,0.95,covid
2023-03-25,2023-04-22,4,US,28839,0.975,covid
2023-03-25,2023-04-22,4,US,31421,0.99,covid
2023-04-01,2023-04-29,4,US,NA,0.01,covid
2023-04-01,2023-04-29,4,US,NA,0.025,covid
2023-04-01,2023-04-29,4,US,NA,0.05,covid
2023-04-01,2023-04-29,4,US,NA,0.1,covid
2023-04-01,2023-04-29,4,US,NA,0.15,covid
2023-04-01,2023-04-29,4,US,NA,0.2,covid
2023-04-01,2023-04-29,4,US,NA,0.25,covid
2023-04-01,2023-04-29,4,US,NA,0.3,covid
2023-04-01,2023-04-29,4,US,NA,0.35,covid
2023-04-01,2023-04-29,4,US,NA,0.4,covid
2023-04-01,2023-04-29,4,US,NA,0.45,covid
2023-04-01,2023-04-29,4,US,NA,0.5,covid
2023-04-01,2023-04-29,4,US,NA,0.55,covid
2023-04-01,2023-04-29,4,US,NA,0.6,covid
2023-04-01,2023-04-29,4,US,NA,0.65,covid
2023-04-01,2023-04-29,4,US,NA,0.7,covid
2023-04-01,2023-04-29,4,US,NA,0.75,covid
2023-04-01,2023-04-29,4,US,NA,0.8,covid
2023-04-01,2023-04-29,4,US,NA,0.85,covid
2023-04-01,2023-04-29,4,US,NA,0.9,covid
2023-04-01,2023-04-29,4,US,NA,0.95,covid
2023-04-01,2023-04-29,4,US,NA,0.975,covid
2023-04-01,2023-04-29,4,US,NA,0.99,covid
2023-04-29,2023-05-06,1,US,7978,0.01,covid
2023-04-29,2023-05-06,1,US,8374,0.025,covid
2023-04-29,2023-05-06,1,US,8708,0.05,covid
2023-04-29,2023-05-06,1,US,9127,0.1,covid
2023-04-29,2023-05-06,1,US,9385,0.15,covid
2023-04-29,2023-05-06,1,US,9596,0.2,covid
2023-04-29,2023-05-06,1,US,9821,0.25,covid
2023-04-29,2023-05-06,1,US,10028,0.3,covid
2023-04-29,2023-05-06,1,US,10185,0.35,covid
2023-04-29,2023-05-06,1,US,10366,0.4,covid
2023-04-29,2023-05-06,1,US,10533,0.45,covid
2023-04-29,2023-05-06,1,US,10707,0.5,covid
2023-04-29,2023-05-06,1,US,10861,0.55,covid
2023-04-29,2023-05-06,1,US,11018,0.6,covid
2023-04-29,2023-05-06,1,US,11171,0.65,covid
2023-04-29,2023-05-06,1,US,11354,0.7,covid
2023-04-29,2023-05-06,1,US,11563,0.75,covid
2023-04-29,2023-05-06,1,US,11813,0.8,covid
2023-04-29,2023-05-06,1,US,12112,0.85,covid
2023-04-29,2023-05-06,1,US,12443,0.9,covid
2023-04-29,2023-05-06,1,US,13021,0.95,covid
2023-04-29,2023-05-06,1,US,13606,0.975,covid
2023-04-29,2023-05-06,1,US,14317,0.99,covid
2023-04-29,2023-05-13,2,US,7383,0.01,covid
2023-04-29,2023-05-13,2,US,7850,0.025,covid
2023-04-29,2023-05-13,2,US,8246,0.05,covid
2023-04-29,2023-05-13,2,US,8775,0.1,covid
2023-04-29,2023-05-13,2,US,9185,0.15,covid
2023-04-29,2023-05-13,2,US,9526,0.2,covid
2023-04-29,2023-05-13,2,US,9805,0.25,covid
2023-04-29,2023-05-13,2,US,10056,0.3,covid
2023-04-29,2023-05-13,2,US,10278,0.35,covid
2023-04-29,2023-05-13,2,US,10531,0.4,covid
2023-04-29,2023-05-13,2,US,10787,0.45,covid
2023-04-29,2023-05-13,2,US,11000,0.5,covid
2023-04-29,2023-05-13,2,US,11251,0.55,covid
2023-04-29,2023-05-13,2,US,11491,0.6,covid
2023-04-29,2023-05-13,2,US,11748,0.65,covid
2023-04-29,2023-05-13,2,US,12014,0.7,covid
2023-04-29,2023-05-13,2,US,12327,0.75,covid
2023-04-29,2023-05-13,2,US,12694,0.8,covid
2023-04-29,2023-05-13,2,US,13111,0.85,covid
2023-04-29,2023-05-13,2,US,13716,0.9,covid
2023-04-29,2023-05-13,2,US,14671,0.95,covid
2023-04-29,2023-05-13,2,US,15610,0.975,covid
2023-04-29,2023-05-13,2,US,16704,0.99,covid
2023-04-29,2023-05-20,3,US,6848,0.01,covid
2023-04-29,2023-05-20,3,US,7488,0.025,covid
2023-04-29,2023-05-20,3,US,7915,0.05,covid
2023-04-29,2023-05-20,3,US,8572,0.1,covid
2023-04-29,2023-05-20,3,US,9088,0.15,covid
2023-04-29,2023-05-20,3,US,9480,0.2,covid
2023-04-29,2023-05-20,3,US,9820,0.25,covid
2023-04-29,2023-05-20,3,US,10122,0.3,covid
2023-04-29,2023-05-20,3,US,10420,0.35,covid
2023-04-29,2023-05-20,3,US,10720,0.4,covid
2023-04-29,2023-05-20,3,US,11000,0.45,covid
2023-04-29,2023-05-20,3,US,11290,0.5,covid
2023-04-29,2023-05-20,3,US,11617,0.55,covid
2023-04-29,2023-05-20,3,US,11933,0.6,covid
2023-04-29,2023-05-20,3,US,12254,0.65,covid
2023-04-29,2023-05-20,3,US,12627,0.7,covid
2023-04-29,2023-05-20,3,US,13049,0.75,covid
2023-04-29,2023-05-20,3,US,13515,0.8,covid
2023-04-29,2023-05-20,3,US,14073,0.85,covid
2023-04-29,2023-05-20,3,US,14788,0.9,covid
2023-04-29,2023-05-20,3,US,15932,0.95,covid
2023-04-29,2023-05-20,3,US,17048,0.975,covid
2023-04-29,2023-05-20,3,US,18793,0.99,covid
2023-04-29,2023-05-27,4,US,6415,0.01,covid
2023-04-29,2023-05-27,4,US,7093,0.025,covid
2023-04-29,2023-05-27,4,US,7652,0.05,covid
2023-04-29,2023-05-27,4,US,8362,0.1,covid
2023-04-29,2023-05-27,4,US,8905,0.15,covid
2023-04-29,2023-05-27,4,US,9421,0.2,covid
2023-04-29,2023-05-27,4,US,9820,0.25,covid
2023-04-29,2023-05-27,4,US,10210,0.3,covid
2023-04-29,2023-05-27,4,US,10572,0.35,covid
2023-04-29,2023-05-27,4,US,10921,0.4,covid
2023-04-29,2023-05-27,4,US,11217,0.45,covid
2023-04-29,2023-05-27,4,US,11588,0.5,covid
2023-04-29,2023-05-27,4,US,11959,0.55,covid
2023-04-29,2023-05-27,4,US,12296,0.6,covid
2023-04-29,2023-05-27,4,US,12716,0.65,covid
2023-04-29,2023-05-27,4,US,13145,0.7,covid
2023-04-29,2023-05-27,4,US,13582,0.75,covid
2023-04-29,2023-05-27,4,US,14149,0.8,covid
2023-04-29,2023-05-27,4,US,14854,0.85,covid
2023-04-29,2023-05-27,4,US,15788,0.9,covid
2023-04-29,2023-05-27,4,US,17102,0.95,covid
2023-04-29,2023-05-27,4,US,18665,0.975,covid
2023-04-29,2023-05-27,4,US,21091,0.99,covid
2023-05-06,2023-06-03,4,US,NA,0.01,covid
2023-05-06,2023-06-03,4,US,NA,0.025,covid
2023-05-06,2023-06-03,4,US,NA,0.05,covid
2023-05-06,2023-06-03,4,US,NA,0.1,covid
2023-05-06,2023-06-03,4,US,NA,0.15,covid
2023-05-06,2023-06-03,4,US,NA,0.2,covid
2023-05-06,2023-06-03,4,US,NA,0.25,covid
2023-05-06,2023-06-03,4,US,NA,0.3,covid
2023-05-06,2023-06-03,4,US,NA,0.35,covid
2023-05-06,2023-06-03,4,US,NA,0.4,covid
2023-05-06,2023-06-03,4,US,NA,0.45,covid
2023-05-06,2023-06-03,4,US,NA,0.5,covid
2023-05-06,2023-06-03,4,US,NA,0.55,covid
2023-05-06,2023-06-03,4,US,NA,0.6,covid
2023-05-06,2023-06-03,4,US,NA,0.65,covid
2023-05-06,2023-06-03,4,US,NA,0.7,covid
2023-05-06,2023-06-03,4,US,NA,0.75,covid
2023-05-06,2023-06-03,4,US,NA,0.8,covid
2023-05-06,2023-06-03,4,US,NA,0.85,covid
2023-05-06,2023-06-03,4,US,NA,0.9,covid
2023-05-06,2023-06-03,4,US,NA,0.95,covid
2023-05-06,2023-06-03,4,US,NA,0.975,covid
2023-05-06,2023-06-03,4,US,NA,0.99,covid
2023-06-03,2023-06-10,1,US,5754,0.01,covid
2023-06-03,2023-06-10,1,US,6041,0.025,covid
2023-06-03,2023-06-10,1,US,6238,0.05,covid
2023-06-03,2023-06-10,1,US,6549,0.1,covid
2023-06-03,2023-06-10,1,US,6736,0.15,covid
2023-06-03,2023-06-10,1,US,6897,0.2,covid
2023-06-03,2023-06-10,1,US,7050,0.25,covid
2023-06-03,2023-06-10,1,US,7184,0.3,covid
2023-06-03,2023-06-10,1,US,7303,0.35,covid
2023-06-03,2023-06-10,1,US,7434,0.4,covid
2023-06-03,2023-06-10,1,US,7558,0.45,covid
2023-06-03,2023-06-10,1,US,7674,0.5,covid
2023-06-03,2023-06-10,1,US,7789,0.55,covid
2023-06-03,2023-06-10,1,US,7908,0.6,covid
2023-06-03,2023-06-10,1,US,8026,0.65,covid
2023-06-03,2023-06-10,1,US,8160,0.7,covid
2023-06-03,2023-06-10,1,US,8304,0.75,covid
2023-06-03,2023-06-10,1,US,8481,0.8,covid
2023-06-03,2023-06-10,1,US,8682,0.85,covid
2023-06-03,2023-06-10,1,US,8950,0.9,covid
2023-06-03,2023-06-10,1,US,9402,0.95,covid
2023-06-03,2023-06-10,1,US,9772,0.975,covid
2023-06-03,2023-06-10,1,US,10279,0.99,covid
2023-06-03,2023-06-17,2,US,5289,0.01,covid
2023-06-03,2023-06-17,2,US,5629,0.025,covid
2023-06-03,2023-06-17,2,US,5931,0.05,covid
2023-06-03,2023-06-17,2,US,6313,0.1,covid
2023-06-03,2023-06-17,2,US,6598,0.15,covid
2023-06-03,2023-06-17,2,US,6830,0.2,covid
2023-06-03,2023-06-17,2,US,7040,0.25,covid
2023-06-03,2023-06-17,2,US,7234,0.3,covid
2023-06-03,2023-06-17,2,US,7409,0.35,covid
2023-06-03,2023-06-17,2,US,7566,0.4,covid
2023-06-03,2023-06-17,2,US,7735,0.45,covid
2023-06-03,2023-06-17,2,US,7904,0.5,covid
2023-06-03,2023-06-17,2,US,8057,0.55,covid
2023-06-03,2023-06-17,2,US,8237,0.6,covid
2023-06-03,2023-06-17,2,US,8424,0.65,covid
2023-06-03,2023-06-17,2,US,8640,0.7,covid
2023-06-03,2023-06-17,2,US,8867,0.75,covid
2023-06-03,2023-06-17,2,US,9149,0.8,covid
2023-06-03,2023-06-17,2,US,9470,0.85,covid
2023-06-03,2023-06-17,2,US,9898,0.9,covid
2023-06-03,2023-06-17,2,US,10544,0.95,covid
2023-06-03,2023-06-17,2,US,11196,0.975,covid
2023-06-03,2023-06-17,2,US,11849,0.99,covid
2023-06-03,2023-06-24,3,US,5097,0.01,covid
2023-06-03,2023-06-24,3,US,5499,0.025,covid
2023-06-03,2023-06-24,3,US,5914,0.05,covid
2023-06-03,2023-06-24,3,US,6371,0.1,covid
2023-06-03,2023-06-24,3,US,6699,0.15,covid
2023-06-03,2023-06-24,3,US,6967,0.2,covid
2023-06-03,2023-06-24,3,US,7201,0.25,covid
2023-06-03,2023-06-24,3,US,7455,0.3,covid
2023-06-03,2023-06-24,3,US,7693,0.35,covid
2023-06-03,2023-06-24,3,US,7923,0.4,covid
2023-06-03,2023-06-24,3,US,8149,0.45,covid
2023-06-03,2023-06-24,3,US,8356,0.5,covid
2023-06-03,2023-06-24,3,US,8601,0.55,covid
2023-06-03,2023-06-24,3,US,8853,0.6,covid
2023-06-03,2023-06-24,3,US,9082,0.65,covid
2023-06-03,2023-06-24,3,US,9330,0.7,covid
2023-06-03,2023-06-24,3,US,9648,0.75,covid
2023-06-03,2023-06-24,3,US,10000,0.8,covid
2023-06-03,2023-06-24,3,US,10420,0.85,covid
2023-06-03,2023-06-24,3,US,11076,0.9,covid
2023-06-03,2023-06-24,3,US,12029,0.95,covid
2023-06-03,2023-06-24,3,US,12873,0.975,covid
2023-06-03,2023-06-24,3,US,14071,0.99,covid
2023-06-03,2023-07-01,4,US,5156,0.01,covid
2023-06-03,2023-07-01,4,US,5616,0.025,covid
2023-06-03,2023-07-01,4,US,6074,0.05,covid
2023-06-03,2023-07-01,4,US,6615,0.1,covid
2023-06-03,2023-07-01,4,US,7053,0.15,covid
2023-06-03,2023-07-01,4,US,7394,0.2,covid
2023-06-03,2023-07-01,4,US,7737,0.25,covid
2023-06-03,2023-07-01,4,US,8016,0.3,covid
2023-06-03,2023-07-01,4,US,8279,0.35,covid
2023-06-03,2023-07-01,4,US,8544,0.4,covid
2023-06-03,2023-07-01,4,US,8814,0.45,covid
2023-06-03,2023-07-01,4,US,9101,0.5,covid
2023-06-03,2023-07-01,4,US,9385,0.55,covid
2023-06-03,2023-07-01,4,US,9678,0.6,covid
2023-06-03,2023-07-01,4,US,9976,0.65,covid
2023-06-03,2023-07-01,4,US,10311,0.7,covid
2023-06-03,2023-07-01,4,US,10722,0.75,covid
2023-06-03,2023-07-01,4,US,11222,0.8,covid
2023-06-03,2023-07-01,4,US,11836,0.85,covid
2023-06-03,2023-07-01,4,US,12591,0.9,covid
2023-06-03,2023-07-01,4,US,13689,0.95,covid
2023-06-03,2023-07-01,4,US,15011,0.975,covid
2023-06-03,2023-07-01,4,US,16498,0.99,covid
2023-06-10,2023-07-08,4,US,NA,0.01,covid
2023-06-10,2023-07-08,4,US,NA,0.025,covid
2023-06-10,2023-07-08,4,US,NA,0.05,covid
2023-06-10,2023-07-08,4,US,NA,0.1,covid
2023-06-10,2023-07-08,4,US,NA,0.15,covid
2023-06-10,2023-07-08,4,US,NA,0.2,covid
2023-06-10,2023-07-08,4,US,NA,0.25,covid
2023-06-10,2023-07-08,4,US,NA,0.3,covid
2023-06-10,2023-07-08,4,US,NA,0.35,covid
2023-06-10,2023-07-08,4,US,NA,0.4,covid
2023-06-10,2023-07-08,4,US,NA,0.45,covid
2023-06-10,2023-07-08,4,US,NA,0.5,covid
2023-06-10,2023-07-08,4,US,NA,0.55,covid
2023-06-10,2023-07-08,4,US,NA,0.6,covid
2023-06-10,2023-07-08,4,US,NA,0.65,covid
2023-06-10,2023-07-08,4,US,NA,0.7,covid
2023-06-10,2023-07-08,4,US,NA,0.75,covid
2023-06-10,2023-07-08,4,US,NA,0.8,covid
2023-06-10,2023-07-08,4,US,NA,0.85,covid
2023-06-10,2023-07-08,4,US,NA,0.9,covid
2023-06-10,2023-07-08,4,US,NA,0.95,covid
2023-06-10,2023-07-08,4,US,NA,0.975,covid
2023-06-10,2023-07-08,4,US,NA,0.99,covid
2023-07-08,2023-07-15,1,US,5624,0.01,covid
2023-07-08,2023-07-15,1,US,5909,0.025,covid
2023-07-08,2023-07-15,1,US,6141,0.05,covid
2023-07-08,2023-07-15,1,US,6432,0.1,covid
2023-07-08,2023-07-15,1,US,6626,0.15,covid
2023-07-08,2023-07-15,1,US,6794,0.2,covid
