"location","date","age_group","target","value","population"
"13",2019-06-29,"65-130","rate hosp",NA,1519195
"13",2019-06-29,"65-130","inc hosp",NA,1519195
"13",2019-07-06,"65-130","rate hosp",NA,1519195
"13",2019-07-06,"65-130","inc hosp",NA,1519195
"13",2019-07-13,"65-130","rate hosp",NA,1519195
"13",2019-07-13,"65-130","inc hosp",NA,1519195
"13",2019-07-20,"65-130","rate hosp",NA,1519195
"13",2019-07-20,"65-130","inc hosp",NA,1519195
"13",2019-07-27,"65-130","rate hosp",NA,1519195
"13",2019-07-27,"65-130","inc hosp",NA,1519195
"13",2019-08-03,"65-130","rate hosp",NA,1519195
"13",2019-08-03,"65-130","inc hosp",NA,1519195
"13",2019-08-10,"65-130","rate hosp",NA,1519195
"13",2019-08-10,"65-130","inc hosp",NA,1519195
"13",2019-08-17,"65-130","rate hosp",NA,1519195
"13",2019-08-17,"65-130","inc hosp",NA,1519195
"13",2019-08-24,"65-130","rate hosp",NA,1519195
"13",2019-08-24,"65-130","inc hosp",NA,1519195
"13",2019-08-31,"65-130","rate hosp",NA,1519195
"13",2019-08-31,"65-130","inc hosp",NA,1519195
"13",2019-09-07,"65-130","rate hosp",NA,1519195
"13",2019-09-07,"65-130","inc hosp",NA,1519195
"13",2019-09-14,"65-130","rate hosp",NA,1519195
"13",2019-09-14,"65-130","inc hosp",NA,1519195
"13",2019-09-21,"65-130","rate hosp",NA,1519195
"13",2019-09-21,"65-130","inc hosp",NA,1519195
"13",2019-09-28,"65-130","rate hosp",NA,1519195
"13",2019-09-28,"65-130","inc hosp",NA,1519195
"13",2020-05-09,"65-130","rate hosp",NA,1546288
"13",2020-05-09,"65-130","inc hosp",NA,1546288
"13",2020-05-16,"65-130","rate hosp",NA,1546288
"13",2020-05-16,"65-130","inc hosp",NA,1546288
"13",2020-05-23,"65-130","rate hosp",NA,1546288
"13",2020-05-23,"65-130","inc hosp",NA,1546288
"13",2020-05-30,"65-130","rate hosp",NA,1546288
"13",2020-05-30,"65-130","inc hosp",NA,1546288
"13",2020-06-06,"65-130","rate hosp",NA,1546288
"13",2020-06-06,"65-130","inc hosp",NA,1546288
"13",2020-06-13,"65-130","rate hosp",NA,1546288
"13",2020-06-13,"65-130","inc hosp",NA,1546288
"13",2020-06-20,"65-130","rate hosp",NA,1546288
"13",2020-06-20,"65-130","inc hosp",NA,1546288
"13",2020-06-27,"65-130","rate hosp",NA,1546288
"13",2020-06-27,"65-130","inc hosp",NA,1546288
"13",2020-07-04,"65-130","rate hosp",NA,1546288
"13",2020-07-04,"65-130","inc hosp",NA,1546288
"13",2020-07-11,"65-130","rate hosp",NA,1546288
"13",2020-07-11,"65-130","inc hosp",NA,1546288
"13",2020-07-18,"65-130","rate hosp",NA,1546288
"13",2020-07-18,"65-130","inc hosp",NA,1546288
"13",2020-07-25,"65-130","rate hosp",NA,1546288
"13",2020-07-25,"65-130","inc hosp",NA,1546288
"13",2020-08-01,"65-130","rate hosp",NA,1546288
"13",2020-08-01,"65-130","inc hosp",NA,1546288
"13",2020-08-08,"65-130","rate hosp",NA,1546288
"13",2020-08-08,"65-130","inc hosp",NA,1546288
"13",2020-08-15,"65-130","rate hosp",NA,1546288
"13",2020-08-15,"65-130","inc hosp",NA,1546288
"13",2020-08-22,"65-130","rate hosp",NA,1546288
"13",2020-08-22,"65-130","inc hosp",NA,1546288
"13",2020-08-29,"65-130","rate hosp",NA,1546288
"13",2020-08-29,"65-130","inc hosp",NA,1546288
"13",2020-09-05,"65-130","rate hosp",NA,1546288
"13",2020-09-05,"65-130","inc hosp",NA,1546288
"13",2020-09-12,"65-130","rate hosp",NA,1546288
"13",2020-09-12,"65-130","inc hosp",NA,1546288
"13",2020-09-19,"65-130","rate hosp",NA,1546288
"13",2020-09-19,"65-130","inc hosp",NA,1546288
"13",2020-09-26,"65-130","rate hosp",NA,1546288
"13",2020-09-26,"65-130","inc hosp",NA,1546288
"13",2016-10-01,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-10-01,"0.5-0.99","inc hosp",NA,65396.5
"13",2016-10-08,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-10-08,"0.5-0.99","inc hosp",NA,65396.5
"13",2016-10-15,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-10-15,"0.5-0.99","inc hosp",NA,65396.5
"13",2016-10-22,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-10-22,"0.5-0.99","inc hosp",NA,65396.5
"13",2016-10-29,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-10-29,"0.5-0.99","inc hosp",NA,65396.5
"13",2016-11-05,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-11-05,"0.5-0.99","inc hosp",NA,65396.5
"13",2016-11-12,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-11-12,"0.5-0.99","inc hosp",NA,65396.5
"13",2016-11-19,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-11-19,"0.5-0.99","inc hosp",NA,65396.5
"13",2016-11-26,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-11-26,"0.5-0.99","inc hosp",NA,65396.5
"13",2016-12-03,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-12-03,"0.5-0.99","inc hosp",NA,65396.5
"13",2016-12-10,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-12-10,"0.5-0.99","inc hosp",NA,65396.5
"13",2016-12-17,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-12-17,"0.5-0.99","inc hosp",NA,65396.5
"13",2016-12-24,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-12-24,"0.5-0.99","inc hosp",NA,65396.5
"13",2016-12-31,"0.5-0.99","rate hosp",NA,65396.5
"13",2016-12-31,"0.5-0.99","inc hosp",NA,65396.5
"13",2017-01-07,"0.5-0.99","rate hosp",NA,64173
"13",2017-01-07,"0.5-0.99","inc hosp",NA,64173
"13",2017-01-14,"0.5-0.99","rate hosp",NA,64173
"13",2017-01-14,"0.5-0.99","inc hosp",NA,64173
"13",2017-01-21,"0.5-0.99","rate hosp",NA,64173
"13",2017-01-21,"0.5-0.99","inc hosp",NA,64173
"13",2017-01-28,"0.5-0.99","rate hosp",NA,64173
"13",2017-01-28,"0.5-0.99","inc hosp",NA,64173
"13",2017-02-04,"0.5-0.99","rate hosp",NA,64173
"13",2017-02-04,"0.5-0.99","inc hosp",NA,64173
"13",2017-02-11,"0.5-0.99","rate hosp",NA,64173
"13",2017-02-11,"0.5-0.99","inc hosp",NA,64173
"13",2017-02-18,"0.5-0.99","rate hosp",NA,64173
"13",2017-02-18,"0.5-0.99","inc hosp",NA,64173
"13",2017-02-25,"0.5-0.99","rate hosp",NA,64173
"13",2017-02-25,"0.5-0.99","inc hosp",NA,64173
"13",2017-03-04,"0.5-0.99","rate hosp",NA,64173
"13",2017-03-04,"0.5-0.99","inc hosp",NA,64173
"13",2017-03-11,"0.5-0.99","rate hosp",NA,64173
"13",2017-03-11,"0.5-0.99","inc hosp",NA,64173
"13",2017-03-18,"0.5-0.99","rate hosp",NA,64173
"13",2017-03-18,"0.5-0.99","inc hosp",NA,64173
"13",2017-03-25,"0.5-0.99","rate hosp",NA,64173
"13",2017-03-25,"0.5-0.99","inc hosp",NA,64173
"13",2017-04-01,"0.5-0.99","rate hosp",NA,64173
"13",2017-04-01,"0.5-0.99","inc hosp",NA,64173
"13",2017-04-08,"0.5-0.99","rate hosp",NA,64173
"13",2017-04-08,"0.5-0.99","inc hosp",NA,64173
"13",2017-04-15,"0.5-0.99","rate hosp",NA,64173
"13",2017-04-15,"0.5-0.99","inc hosp",NA,64173
"13",2017-04-22,"0.5-0.99","rate hosp",NA,64173
"13",2017-04-22,"0.5-0.99","inc hosp",NA,64173
"13",2017-04-29,"0.5-0.99","rate hosp",NA,64173
"13",2017-04-29,"0.5-0.99","inc hosp",NA,64173
"13",2017-05-06,"0.5-0.99","rate hosp",NA,64173
"13",2017-05-06,"0.5-0.99","inc hosp",NA,64173
"13",2017-05-13,"0.5-0.99","rate hosp",NA,64173
"13",2017-05-13,"0.5-0.99","inc hosp",NA,64173
"13",2017-05-20,"0.5-0.99","rate hosp",NA,64173
"13",2017-05-20,"0.5-0.99","inc hosp",NA,64173
"13",2017-05-27,"0.5-0.99","rate hosp",NA,64173
"13",2017-05-27,"0.5-0.99","inc hosp",NA,64173
"13",2017-06-03,"0.5-0.99","rate hosp",NA,64173
"13",2017-06-03,"0.5-0.99","inc hosp",NA,64173
"13",2017-06-10,"0.5-0.99","rate hosp",NA,64173
"13",2017-06-10,"0.5-0.99","inc hosp",NA,64173
"13",2017-06-17,"0.5-0.99","rate hosp",NA,64173
"13",2017-06-17,"0.5-0.99","inc hosp",NA,64173
"13",2017-06-24,"0.5-0.99","rate hosp",NA,64173
"13",2017-06-24,"0.5-0.99","inc hosp",NA,64173
"13",2017-07-01,"0.5-0.99","rate hosp",NA,64173
"13",2017-07-01,"0.5-0.99","inc hosp",NA,64173
"13",2017-07-08,"0.5-0.99","rate hosp",NA,64173
"13",2017-07-08,"0.5-0.99","inc hosp",NA,64173
"13",2017-07-15,"0.5-0.99","rate hosp",NA,64173
"13",2017-07-15,"0.5-0.99","inc hosp",NA,64173
"13",2017-07-22,"0.5-0.99","rate hosp",NA,64173
"13",2017-07-22,"0.5-0.99","inc hosp",NA,64173
"13",2017-07-29,"0.5-0.99","rate hosp",NA,64173
"13",2017-07-29,"0.5-0.99","inc hosp",NA,64173
"13",2017-08-05,"0.5-0.99","rate hosp",NA,64173
"13",2017-08-05,"0.5-0.99","inc hosp",NA,64173
"13",2017-08-12,"0.5-0.99","rate hosp",NA,64173
"13",2017-08-12,"0.5-0.99","inc hosp",NA,64173
"13",2017-08-19,"0.5-0.99","rate hosp",NA,64173
"13",2017-08-19,"0.5-0.99","inc hosp",NA,64173
"13",2017-08-26,"0.5-0.99","rate hosp",NA,64173
"13",2017-08-26,"0.5-0.99","inc hosp",NA,64173
"13",2017-09-02,"0.5-0.99","rate hosp",NA,64173
"13",2017-09-02,"0.5-0.99","inc hosp",NA,64173
"13",2017-09-09,"0.5-0.99","rate hosp",NA,64173
"13",2017-09-09,"0.5-0.99","inc hosp",NA,64173
"13",2017-09-16,"0.5-0.99","rate hosp",NA,64173
"13",2017-09-16,"0.5-0.99","inc hosp",NA,64173
"13",2017-09-23,"0.5-0.99","rate hosp",NA,64173
"13",2017-09-23,"0.5-0.99","inc hosp",NA,64173
"13",2017-09-30,"0.5-0.99","rate hosp",NA,64173
"13",2017-09-30,"0.5-0.99","inc hosp",NA,64173
"13",2017-10-07,"0.5-0.99","rate hosp",NA,64173
"13",2017-10-07,"0.5-0.99","inc hosp",NA,64173
"13",2017-10-14,"0.5-0.99","rate hosp",NA,64173
"13",2017-10-14,"0.5-0.99","inc hosp",NA,64173
"13",2017-10-21,"0.5-0.99","rate hosp",NA,64173
"13",2017-10-21,"0.5-0.99","inc hosp",NA,64173
"13",2017-10-28,"0.5-0.99","rate hosp",NA,64173
"13",2017-10-28,"0.5-0.99","inc hosp",NA,64173
"13",2017-11-04,"0.5-0.99","rate hosp",NA,64173
"13",2017-11-04,"0.5-0.99","inc hosp",NA,64173
"13",2017-11-11,"0.5-0.99","rate hosp",NA,64173
"13",2017-11-11,"0.5-0.99","inc hosp",NA,64173
"13",2017-11-18,"0.5-0.99","rate hosp",NA,64173
"13",2017-11-18,"0.5-0.99","inc hosp",NA,64173
"13",2017-11-25,"0.5-0.99","rate hosp",NA,64173
"13",2017-11-25,"0.5-0.99","inc hosp",NA,64173
"13",2017-12-02,"0.5-0.99","rate hosp",NA,64173
"13",2017-12-02,"0.5-0.99","inc hosp",NA,64173
"13",2017-12-09,"0.5-0.99","rate hosp",NA,64173
"13",2017-12-09,"0.5-0.99","inc hosp",NA,64173
"13",2017-12-16,"0.5-0.99","rate hosp",NA,64173
"13",2017-12-16,"0.5-0.99","inc hosp",NA,64173
"13",2017-12-23,"0.5-0.99","rate hosp",NA,64173
"13",2017-12-23,"0.5-0.99","inc hosp",NA,64173
"13",2017-12-30,"0.5-0.99","rate hosp",NA,64173
"13",2017-12-30,"0.5-0.99","inc hosp",NA,64173
"13",2018-01-06,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-01-06,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-01-13,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-01-13,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-01-20,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-01-20,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-01-27,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-01-27,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-02-03,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-02-03,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-02-10,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-02-10,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-02-17,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-02-17,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-02-24,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-02-24,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-03-03,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-03-03,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-03-10,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-03-10,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-03-17,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-03-17,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-03-24,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-03-24,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-03-31,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-03-31,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-04-07,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-04-07,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-04-14,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-04-14,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-04-21,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-04-21,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-04-28,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-04-28,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-05-05,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-05-05,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-05-12,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-05-12,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-05-19,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-05-19,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-05-26,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-05-26,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-06-02,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-06-02,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-06-09,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-06-09,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-06-16,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-06-16,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-06-23,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-06-23,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-06-30,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-06-30,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-07-07,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-07-07,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-07-14,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-07-14,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-07-21,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-07-21,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-07-28,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-07-28,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-08-04,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-08-04,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-08-11,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-08-11,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-08-18,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-08-18,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-08-25,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-08-25,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-09-01,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-09-01,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-09-08,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-09-08,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-09-15,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-09-15,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-09-22,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-09-22,"0.5-0.99","inc hosp",NA,63722.5
"13",2018-09-29,"0.5-0.99","rate hosp",NA,63722.5
"13",2018-09-29,"0.5-0.99","inc hosp",NA,63722.5
"13",2019-05-11,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-05-11,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-05-18,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-05-18,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-05-25,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-05-25,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-06-01,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-06-01,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-06-08,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-06-08,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-06-15,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-06-15,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-06-22,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-06-22,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-06-29,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-06-29,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-07-06,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-07-06,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-07-13,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-07-13,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-07-20,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-07-20,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-07-27,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-07-27,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-08-03,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-08-03,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-08-10,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-08-10,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-08-17,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-08-17,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-08-24,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-08-24,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-08-31,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-08-31,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-09-07,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-09-07,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-09-14,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-09-14,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-09-21,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-09-21,"0.5-0.99","inc hosp",NA,62604.5
"13",2019-09-28,"0.5-0.99","rate hosp",NA,62604.5
"13",2019-09-28,"0.5-0.99","inc hosp",NA,62604.5
"13",2020-05-09,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-05-09,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-05-16,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-05-16,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-05-23,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-05-23,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-05-30,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-05-30,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-06-06,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-06-06,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-06-13,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-06-13,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-06-20,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-06-20,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-06-27,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-06-27,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-07-04,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-07-04,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-07-11,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-07-11,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-07-18,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-07-18,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-07-25,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-07-25,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-08-01,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-08-01,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-08-08,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-08-08,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-08-15,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-08-15,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-08-22,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-08-22,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-08-29,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-08-29,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-09-05,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-09-05,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-09-12,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-09-12,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-09-19,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-09-19,"0.5-0.99","inc hosp",NA,61157.5
"13",2020-09-26,"0.5-0.99","rate hosp",NA,61157.5
"13",2020-09-26,"0.5-0.99","inc hosp",NA,61157.5
"13",2016-10-01,"0-130","rate hosp",NA,10248132
"13",2016-10-01,"0-130","inc hosp",NA,10248132
"13",2016-10-08,"0-130","rate hosp",NA,10248132
"13",2016-10-08,"0-130","inc hosp",NA,10248132
"13",2016-10-15,"0-130","rate hosp",NA,10248132
"13",2016-10-15,"0-130","inc hosp",NA,10248132
"13",2016-10-22,"0-130","rate hosp",NA,10248132
"13",2016-10-22,"0-130","inc hosp",NA,10248132
"13",2016-10-29,"0-130","rate hosp",NA,10248132
"13",2016-10-29,"0-130","inc hosp",NA,10248132
"13",2016-11-05,"0-130","rate hosp",NA,10248132
"13",2016-11-05,"0-130","inc hosp",NA,10248132
"13",2016-11-12,"0-130","rate hosp",NA,10248132
"13",2016-11-12,"0-130","inc hosp",NA,10248132
"13",2016-11-19,"0-130","rate hosp",NA,10248132
"13",2016-11-19,"0-130","inc hosp",NA,10248132
"13",2016-11-26,"0-130","rate hosp",NA,10248132
"13",2016-11-26,"0-130","inc hosp",NA,10248132
"13",2016-12-03,"0-130","rate hosp",NA,10248132
"13",2016-12-03,"0-130","inc hosp",NA,10248132
"13",2016-12-10,"0-130","rate hosp",NA,10248132
"13",2016-12-10,"0-130","inc hosp",NA,10248132
"13",2016-12-17,"0-130","rate hosp",NA,10248132
"13",2016-12-17,"0-130","inc hosp",NA,10248132
"13",2016-12-24,"0-130","rate hosp",NA,10248132
"13",2016-12-24,"0-130","inc hosp",NA,10248132
"13",2016-12-31,"0-130","rate hosp",NA,10248132
"13",2016-12-31,"0-130","inc hosp",NA,10248132
"13",2017-01-07,"0-130","rate hosp",NA,10355784
"13",2017-01-07,"0-130","inc hosp",NA,10355784
"13",2017-01-14,"0-130","rate hosp",NA,10355784
"13",2017-01-14,"0-130","inc hosp",NA,10355784
"13",2017-01-21,"0-130","rate hosp",NA,10355784
"13",2017-01-21,"0-130","inc hosp",NA,10355784
"13",2017-01-28,"0-130","rate hosp",NA,10355784
"13",2017-01-28,"0-130","inc hosp",NA,10355784
"13",2017-02-04,"0-130","rate hosp",NA,10355784
"13",2017-02-04,"0-130","inc hosp",NA,10355784
"13",2017-02-11,"0-130","rate hosp",NA,10355784
"13",2017-02-11,"0-130","inc hosp",NA,10355784
"13",2017-02-18,"0-130","rate hosp",NA,10355784
"13",2017-02-18,"0-130","inc hosp",NA,10355784
"13",2017-02-25,"0-130","rate hosp",NA,10355784
"13",2017-02-25,"0-130","inc hosp",NA,10355784
"13",2017-03-04,"0-130","rate hosp",NA,10355784
"13",2017-03-04,"0-130","inc hosp",NA,10355784
"13",2017-03-11,"0-130","rate hosp",NA,10355784
"13",2017-03-11,"0-130","inc hosp",NA,10355784
"13",2017-03-18,"0-130","rate hosp",NA,10355784
"13",2017-03-18,"0-130","inc hosp",NA,10355784
"13",2017-03-25,"0-130","rate hosp",NA,10355784
"13",2017-03-25,"0-130","inc hosp",NA,10355784
"13",2017-04-01,"0-130","rate hosp",NA,10355784
"13",2017-04-01,"0-130","inc hosp",NA,10355784
"13",2017-04-08,"0-130","rate hosp",NA,10355784
"13",2017-04-08,"0-130","inc hosp",NA,10355784
"13",2017-04-15,"0-130","rate hosp",NA,10355784
"13",2017-04-15,"0-130","inc hosp",NA,10355784
"13",2017-04-22,"0-130","rate hosp",NA,10355784
"13",2017-04-22,"0-130","inc hosp",NA,10355784
"13",2017-04-29,"0-130","rate hosp",NA,10355784
"13",2017-04-29,"0-130","inc hosp",NA,10355784
"13",2017-05-06,"0-130","rate hosp",NA,10355784
"13",2017-05-06,"0-130","inc hosp",NA,10355784
"13",2017-05-13,"0-130","rate hosp",NA,10355784
"13",2017-05-13,"0-130","inc hosp",NA,10355784
"13",2017-05-20,"0-130","rate hosp",NA,10355784
"13",2017-05-20,"0-130","inc hosp",NA,10355784
"13",2017-05-27,"0-130","rate hosp",NA,10355784
"13",2017-05-27,"0-130","inc hosp",NA,10355784
"13",2017-06-03,"0-130","rate hosp",NA,10355784
"13",2017-06-03,"0-130","inc hosp",NA,10355784
"13",2017-06-10,"0-130","rate hosp",NA,10355784
"13",2017-06-10,"0-130","inc hosp",NA,10355784
"13",2017-06-17,"0-130","rate hosp",NA,10355784
"13",2017-06-17,"0-130","inc hosp",NA,10355784
"13",2017-06-24,"0-130","rate hosp",NA,10355784
"13",2017-06-24,"0-130","inc hosp",NA,10355784
"13",2017-07-01,"0-130","rate hosp",NA,10355784
"13",2017-07-01,"0-130","inc hosp",NA,10355784
"13",2017-07-08,"0-130","rate hosp",NA,10355784
"13",2017-07-08,"0-130","inc hosp",NA,10355784
"13",2017-07-15,"0-130","rate hosp",NA,10355784
"13",2017-07-15,"0-130","inc hosp",NA,10355784
"13",2017-07-22,"0-130","rate hosp",NA,10355784
"13",2017-07-22,"0-130","inc hosp",NA,10355784
"13",2017-07-29,"0-130","rate hosp",NA,10355784
"13",2017-07-29,"0-130","inc hosp",NA,10355784
"13",2017-08-05,"0-130","rate hosp",NA,10355784
"13",2017-08-05,"0-130","inc hosp",NA,10355784
