model,date,location,horizon,prediction,true_value,quantile
baseline_covid,2024-03-30,Tennessee,1,294,205,0.5
baseline_covid,2024-03-30,Tennessee,1,367,205,0.75
baseline_covid,2024-03-30,Tennessee,1,838.727930279304,205,0.975
baseline_covid,2024-03-30,Texas,1,0,701,0.025
baseline_covid,2024-03-30,Texas,1,610.2571100711007,701,0.25
baseline_covid,2024-03-30,Texas,1,917,701,0.5
baseline_covid,2024-03-30,Texas,1,1227.524232742327,701,0.75
baseline_covid,2024-03-30,Texas,1,3674.849437494358,701,0.975
baseline_covid,2024-03-30,Utah,1,0,57,0.025
baseline_covid,2024-03-30,Utah,1,43.25437254372543,57,0.25
baseline_covid,2024-03-30,Utah,1,75,57,0.5
baseline_covid,2024-03-30,Utah,1,107.12834878348784,57,0.75
baseline_covid,2024-03-30,Utah,1,294.2469459694596,57,0.975
baseline_covid,2024-03-30,Vermont,1,0,8,0.025
baseline_covid,2024-03-30,Vermont,1,0,8,0.25
baseline_covid,2024-03-30,Vermont,1,11,8,0.5
baseline_covid,2024-03-30,Vermont,1,22,8,0.75
baseline_covid,2024-03-30,Vermont,1,48.41282512825119,8,0.975
baseline_covid,2024-03-30,Virginia,1,0,307,0.025
baseline_covid,2024-03-30,Virginia,1,287,307,0.25
baseline_covid,2024-03-30,Virginia,1,372,307,0.5
baseline_covid,2024-03-30,Virginia,1,457,307,0.75
baseline_covid,2024-03-30,Virginia,1,907.4445399453996,307,0.975
baseline_covid,2024-03-30,Washington,1,0,147,0.025
baseline_covid,2024-03-30,Washington,1,136.85148351483514,147,0.25
baseline_covid,2024-03-30,Washington,1,191,147,0.5
baseline_covid,2024-03-30,Washington,1,245.4932199321993,147,0.75
baseline_covid,2024-03-30,Washington,1,508.7950822008224,147,0.975
baseline_covid,2024-03-30,West Virginia,1,0,65,0.025
baseline_covid,2024-03-30,West Virginia,1,51.38839138391384,65,0.25
baseline_covid,2024-03-30,West Virginia,1,88,65,0.5
baseline_covid,2024-03-30,West Virginia,1,125,65,0.75
baseline_covid,2024-03-30,West Virginia,1,231.8617796177961,65,0.975
baseline_covid,2024-03-30,Wisconsin,1,0,138,0.025
baseline_covid,2024-03-30,Wisconsin,1,119.7721252212522,138,0.25
baseline_covid,2024-03-30,Wisconsin,1,182,138,0.5
baseline_covid,2024-03-30,Wisconsin,1,245.86055860558605,138,0.75
baseline_covid,2024-03-30,Wisconsin,1,569.8366461164612,138,0.975
baseline_covid,2024-03-30,Wyoming,1,0,9,0.025
baseline_covid,2024-03-30,Wyoming,1,1.9758797587975887,9,0.25
baseline_covid,2024-03-30,Wyoming,1,10,9,0.5
baseline_covid,2024-03-30,Wyoming,1,19.97587975879759,9,0.75
baseline_covid,2024-03-30,Wyoming,1,49.59658221582217,9,0.975
baseline_covid,2024-03-30,Puerto Rico,1,0,53,0.025
baseline_covid,2024-03-30,Puerto Rico,1,50.68192931929319,53,0.25
baseline_covid,2024-03-30,Puerto Rico,1,81,53,0.5
baseline_covid,2024-03-30,Puerto Rico,1,112,53,0.75
baseline_covid,2024-03-30,Puerto Rico,1,276.67614526145246,53,0.975
baseline_covid,2024-04-06,Alabama,2,0,174,0.025
baseline_covid,2024-04-06,Alabama,2,150.9651621516215,174,0.25
baseline_covid,2024-04-06,Alabama,2,251,174,0.5
baseline_covid,2024-04-06,Alabama,2,351.3251582515825,174,0.75
baseline_covid,2024-04-06,Alabama,2,924.7533187831876,174,0.975
baseline_covid,2024-04-06,Alaska,2,0,4,0.025
baseline_covid,2024-04-06,Alaska,2,4.513545135451356,4,0.25
baseline_covid,2024-04-06,Alaska,2,17,4,0.5
baseline_covid,2024-04-06,Alaska,2,30,4,0.75
baseline_covid,2024-04-06,Alaska,2,57.61987069870696,4,0.975
baseline_covid,2024-04-06,Arizona,2,0,123,0.025
baseline_covid,2024-04-06,Arizona,2,66.32095820958185,123,0.25
baseline_covid,2024-04-06,Arizona,2,182,123,0.5
baseline_covid,2024-04-06,Arizona,2,303.1174061740616,123,0.75
baseline_covid,2024-04-06,Arizona,2,859.0813810638094,123,0.975
baseline_covid,2024-04-06,Arkansas,2,0,72,0.025
baseline_covid,2024-04-06,Arkansas,2,68.2873503735037,72,0.25
baseline_covid,2024-04-06,Arkansas,2,127,72,0.5
baseline_covid,2024-04-06,Arkansas,2,186.50220502205016,72,0.75
baseline_covid,2024-04-06,Arkansas,2,527.4948474484745,72,0.975
baseline_covid,2024-04-06,California,2,0,762,0.025
baseline_covid,2024-04-06,California,2,582.5004275042744,762,0.25
baseline_covid,2024-04-06,California,2,1051,762,0.5
baseline_covid,2024-04-06,California,2,1530.5206402064014,762,0.75
baseline_covid,2024-04-06,California,2,4380.170585455855,762,0.975
baseline_covid,2024-04-06,Colorado,2,0,89,0.025
baseline_covid,2024-04-06,Colorado,2,30.468252182521844,89,0.25
baseline_covid,2024-04-06,Colorado,2,111,89,0.5
baseline_covid,2024-04-06,Colorado,2,196.22195721957215,89,0.75
baseline_covid,2024-04-06,Colorado,2,641.1167446674447,89,0.975
baseline_covid,2024-04-06,Connecticut,2,0,89,0.025
baseline_covid,2024-04-06,Connecticut,2,54.546282962829615,89,0.25
baseline_covid,2024-04-06,Connecticut,2,120,89,0.5
baseline_covid,2024-04-06,Connecticut,2,186.90243152431512,89,0.75
baseline_covid,2024-04-06,Connecticut,2,572.9077888278894,89,0.975
baseline_covid,2024-04-06,Delaware,2,0,30,0.025
baseline_covid,2024-04-06,Delaware,2,11.702322023220212,30,0.25
baseline_covid,2024-04-06,Delaware,2,36,30,0.5
baseline_covid,2024-04-06,Delaware,2,61.785137851378494,30,0.75
baseline_covid,2024-04-06,Delaware,2,188.9976202262021,30,0.975
baseline_covid,2024-04-06,District of Columbia,2,0,18,0.025
baseline_covid,2024-04-06,District of Columbia,2,13.739492394923944,18,0.25
baseline_covid,2024-04-06,District of Columbia,2,36,18,0.5
baseline_covid,2024-04-06,District of Columbia,2,58.84756097560974,18,0.75
baseline_covid,2024-04-06,District of Columbia,2,185.54696696966943,18,0.975
baseline_covid,2024-04-06,Florida,2,0,565,0.025
baseline_covid,2024-04-06,Florida,2,466.4350868508685,565,0.25
baseline_covid,2024-04-06,Florida,2,892,565,0.5
baseline_covid,2024-04-06,Florida,2,1323.3834638346382,565,0.75
baseline_covid,2024-04-06,Florida,2,3835.105551555511,565,0.975
baseline_covid,2024-04-06,Georgia,2,0,277,0.025
baseline_covid,2024-04-06,Georgia,2,288.0008325083251,277,0.25
baseline_covid,2024-04-06,Georgia,2,477,277,0.5
baseline_covid,2024-04-06,Georgia,2,666.9344718447186,277,0.75
baseline_covid,2024-04-06,Georgia,2,1808.7336108361053,277,0.975
baseline_covid,2024-04-06,Hawaii,2,0,52,0.025
baseline_covid,2024-04-06,Hawaii,2,39.243729937299364,52,0.25
baseline_covid,2024-04-06,Hawaii,2,66,52,0.5
baseline_covid,2024-04-06,Hawaii,2,92.61714367143678,52,0.75
baseline_covid,2024-04-06,Hawaii,2,164.3259637596377,52,0.975
baseline_covid,2024-04-06,Idaho,2,0,34,0.025
baseline_covid,2024-04-06,Idaho,2,24.61466114661146,34,0.25
baseline_covid,2024-04-06,Idaho,2,54,34,0.5
baseline_covid,2024-04-06,Idaho,2,84.51779767797679,34,0.75
baseline_covid,2024-04-06,Idaho,2,186.03795262952636,34,0.975
baseline_covid,2024-04-06,Illinois,2,0,288,0.025
baseline_covid,2024-04-06,Illinois,2,249.7167971679717,288,0.25
baseline_covid,2024-04-06,Illinois,2,435,288,0.5
baseline_covid,2024-04-06,Illinois,2,624.4881573815737,288,0.75
baseline_covid,2024-04-06,Illinois,2,1671.2073515735149,288,0.975
baseline_covid,2024-04-06,Indiana,2,0,139,0.025
baseline_covid,2024-04-06,Indiana,2,87.56375813758135,139,0.25
baseline_covid,2024-04-06,Indiana,2,194,139,0.5
baseline_covid,2024-04-06,Indiana,2,303.14433894338936,139,0.75
baseline_covid,2024-04-06,Indiana,2,724.0015315153149,139,0.975
baseline_covid,2024-04-06,Iowa,2,0,42,0.025
baseline_covid,2024-04-06,Iowa,2,14.828548285482857,42,0.25
baseline_covid,2024-04-06,Iowa,2,61,42,0.5
baseline_covid,2024-04-06,Iowa,2,109.15597155971562,42,0.75
baseline_covid,2024-04-06,Iowa,2,261.8982607326072,42,0.975
baseline_covid,2024-04-06,Kansas,2,0,51,0.025
baseline_covid,2024-04-06,Kansas,2,46.85261602616029,51,0.25
baseline_covid,2024-04-06,Kansas,2,102,51,0.5
baseline_covid,2024-04-06,Kansas,2,157.8514235142351,51,0.75
baseline_covid,2024-04-06,Kansas,2,333.960137101371,51,0.975
baseline_covid,2024-04-06,Kentucky,2,0,111,0.025
baseline_covid,2024-04-06,Kentucky,2,107.76170011700115,111,0.25
baseline_covid,2024-04-06,Kentucky,2,194,111,0.5
baseline_covid,2024-04-06,Kentucky,2,281.2802253022529,111,0.75
baseline_covid,2024-04-06,Kentucky,2,569.331513815138,111,0.975
baseline_covid,2024-04-06,Louisiana,2,0,114,0.025
baseline_covid,2024-04-06,Louisiana,2,97.20783457834578,114,0.25
baseline_covid,2024-04-06,Louisiana,2,191,114,0.5
baseline_covid,2024-04-06,Louisiana,2,285.9147766477664,114,0.75
baseline_covid,2024-04-06,Louisiana,2,777.7741967419664,114,0.975
baseline_covid,2024-04-06,Maine,2,0,22,0.025
baseline_covid,2024-04-06,Maine,2,9.129848798487972,22,0.25
baseline_covid,2024-04-06,Maine,2,32,22,0.5
baseline_covid,2024-04-06,Maine,2,55.56828068280682,22,0.75
baseline_covid,2024-04-06,Maine,2,136.88689211892074,22,0.975
baseline_covid,2024-04-06,Maryland,2,0,111,0.025
baseline_covid,2024-04-06,Maryland,2,85.98791737917381,111,0.25
baseline_covid,2024-04-06,Maryland,2,166,111,0.5
baseline_covid,2024-04-06,Maryland,2,248.0871733717337,111,0.75
baseline_covid,2024-04-06,Maryland,2,939.2014325143238,111,0.975
baseline_covid,2024-04-06,Massachusetts,2,0,165,0.025
baseline_covid,2024-04-06,Massachusetts,2,82.53165781657819,165,0.25
baseline_covid,2024-04-06,Massachusetts,2,208,165,0.5
baseline_covid,2024-04-06,Massachusetts,2,337.3531935319354,165,0.75
baseline_covid,2024-04-06,Massachusetts,2,844.0682506825061,165,0.975
baseline_covid,2024-04-06,Michigan,2,0,264,0.025
baseline_covid,2024-04-06,Michigan,2,264.16537665376654,264,0.25
baseline_covid,2024-04-06,Michigan,2,399,264,0.5
baseline_covid,2024-04-06,Michigan,2,534.1055335553358,264,0.75
baseline_covid,2024-04-06,Michigan,2,1036.7971162211632,264,0.975
baseline_covid,2024-04-06,Minnesota,2,0,95,0.025
baseline_covid,2024-04-06,Minnesota,2,65.00519755197554,95,0.25
baseline_covid,2024-04-06,Minnesota,2,129,95,0.5
baseline_covid,2024-04-06,Minnesota,2,193.07375573755735,95,0.75
baseline_covid,2024-04-06,Minnesota,2,376.2389418894186,95,0.975
baseline_covid,2024-04-06,Mississippi,2,0,52,0.025
baseline_covid,2024-04-06,Mississippi,2,36.99971499715007,52,0.25
baseline_covid,2024-04-06,Mississippi,2,85,52,0.5
baseline_covid,2024-04-06,Mississippi,2,134.54533045330456,52,0.75
baseline_covid,2024-04-06,Mississippi,2,442.6467967179673,52,0.975
baseline_covid,2024-04-06,Missouri,2,0,139,0.025
baseline_covid,2024-04-06,Missouri,2,142.36550865508656,139,0.25
baseline_covid,2024-04-06,Missouri,2,248,139,0.5
baseline_covid,2024-04-06,Missouri,2,353.439901899019,139,0.75
baseline_covid,2024-04-06,Missouri,2,798.3585328353295,139,0.975
baseline_covid,2024-04-06,Montana,2,0,17,0.025
baseline_covid,2024-04-06,Montana,2,0,17,0.25
baseline_covid,2024-04-06,Montana,2,23,17,0.5
baseline_covid,2024-04-06,Montana,2,51.5928734287343,17,0.75
baseline_covid,2024-04-06,Montana,2,153.25628581285852,17,0.975
baseline_covid,2024-04-06,Nebraska,2,0,29,0.025
baseline_covid,2024-04-06,Nebraska,2,50.67475924759247,29,0.25
baseline_covid,2024-04-06,Nebraska,2,87,29,0.5
baseline_covid,2024-04-06,Nebraska,2,123.02058770587708,29,0.75
baseline_covid,2024-04-06,Nebraska,2,206.9529235292353,29,0.975
baseline_covid,2024-04-06,Nevada,2,0,60,0.025
baseline_covid,2024-04-06,Nevada,2,20.281057810578083,60,0.25
baseline_covid,2024-04-06,Nevada,2,68,60,0.5
baseline_covid,2024-04-06,Nevada,2,117.36390363903638,60,0.75
baseline_covid,2024-04-06,Nevada,2,385.3991674916739,60,0.975
baseline_covid,2024-04-06,New Hampshire,2,0,20,0.025
baseline_covid,2024-04-06,New Hampshire,2,7.239177391773907,20,0.25
baseline_covid,2024-04-06,New Hampshire,2,36,20,0.5
baseline_covid,2024-04-06,New Hampshire,2,65.23917739177391,20,0.75
baseline_covid,2024-04-06,New Hampshire,2,140.6655739057389,20,0.975
baseline_covid,2024-04-06,New Jersey,2,0,226,0.025
baseline_covid,2024-04-06,New Jersey,2,186.4027765277654,226,0.25
baseline_covid,2024-04-06,New Jersey,2,343,226,0.5
baseline_covid,2024-04-06,New Jersey,2,501.6175936759368,226,0.75
baseline_covid,2024-04-06,New Jersey,2,1883.5541985419848,226,0.975
baseline_covid,2024-04-06,New Mexico,2,0,30,0.025
baseline_covid,2024-04-06,New Mexico,2,14.050880508805092,30,0.25
baseline_covid,2024-04-06,New Mexico,2,46,30,0.5
baseline_covid,2024-04-06,New Mexico,2,78.58712087120873,30,0.75
baseline_covid,2024-04-06,New Mexico,2,183.94813473134667,30,0.975
baseline_covid,2024-04-06,New York,2,0,501,0.025
baseline_covid,2024-04-06,New York,2,278.2230072300722,501,0.25
baseline_covid,2024-04-06,New York,2,609,501,0.5
baseline_covid,2024-04-06,New York,2,944.6562415624156,501,0.75
baseline_covid,2024-04-06,New York,2,3385.781063060628,501,0.975
baseline_covid,2024-04-06,North Carolina,2,0,273,0.025
baseline_covid,2024-04-06,North Carolina,2,221.38087630876308,273,0.25
baseline_covid,2024-04-06,North Carolina,2,364,273,0.5
baseline_covid,2024-04-06,North Carolina,2,508.05177301773017,273,0.75
baseline_covid,2024-04-06,North Carolina,2,1240.4755985059846,273,0.975
baseline_covid,2024-04-06,North Dakota,2,0,22,0.025
baseline_covid,2024-04-06,North Dakota,2,12.519657696576964,22,0.25
baseline_covid,2024-04-06,North Dakota,2,30,22,0.5
baseline_covid,2024-04-06,North Dakota,2,48,22,0.75
baseline_covid,2024-04-06,North Dakota,2,97.95935184351792,22,0.975
baseline_covid,2024-04-06,Ohio,2,0,296,0.025
baseline_covid,2024-04-06,Ohio,2,196.33257582575828,296,0.25
baseline_covid,2024-04-06,Ohio,2,388,296,0.5
baseline_covid,2024-04-06,Ohio,2,584.3824513245133,296,0.75
baseline_covid,2024-04-06,Ohio,2,1724.1552140521403,296,0.975
baseline_covid,2024-04-06,Oklahoma,2,0,76,0.025
baseline_covid,2024-04-06,Oklahoma,2,108.6529940299403,76,0.25
baseline_covid,2024-04-06,Oklahoma,2,176,76,0.5
baseline_covid,2024-04-06,Oklahoma,2,243.9629646296464,76,0.75
baseline_covid,2024-04-06,Oklahoma,2,889.5459949599497,76,0.975
baseline_covid,2024-04-06,Oregon,2,0,73,0.025
baseline_covid,2024-04-06,Oregon,2,87.40921909219094,73,0.25
baseline_covid,2024-04-06,Oregon,2,141,73,0.5
baseline_covid,2024-04-06,Oregon,2,194.38323883238832,73,0.75
baseline_covid,2024-04-06,Oregon,2,320.0179454294541,73,0.975
baseline_covid,2024-04-06,Pennsylvania,2,0,341,0.025
baseline_covid,2024-04-06,Pennsylvania,2,230.70024450244492,341,0.25
baseline_covid,2024-04-06,Pennsylvania,2,411,341,0.5
baseline_covid,2024-04-06,Pennsylvania,2,591.2062220622206,341,0.75
baseline_covid,2024-04-06,Pennsylvania,2,1701.664359643598,341,0.975
baseline_covid,2024-04-06,Rhode Island,2,0,26,0.025
baseline_covid,2024-04-06,Rhode Island,2,1,26,0.25
baseline_covid,2024-04-06,Rhode Island,2,22,26,0.5
baseline_covid,2024-04-06,Rhode Island,2,43.94379443794439,26,0.75
baseline_covid,2024-04-06,Rhode Island,2,120.0574400744007,26,0.975
baseline_covid,2024-04-06,South Carolina,2,0,117,0.025
baseline_covid,2024-04-06,South Carolina,2,151.23235232352323,117,0.25
baseline_covid,2024-04-06,South Carolina,2,238,117,0.5
baseline_covid,2024-04-06,South Carolina,2,324.78741787417874,117,0.75
baseline_covid,2024-04-06,South Carolina,2,882.7572878228802,117,0.975
baseline_covid,2024-04-06,South Dakota,2,0,22,0.025
baseline_covid,2024-04-06,South Dakota,2,0,22,0.25
baseline_covid,2024-04-06,South Dakota,2,22,22,0.5
baseline_covid,2024-04-06,South Dakota,2,45.26584015840158,22,0.75
baseline_covid,2024-04-06,South Dakota,2,124.23699786997864,22,0.975
baseline_covid,2024-04-06,Tennessee,2,0,193,0.025
baseline_covid,2024-04-06,Tennessee,2,194.41898418984184,193,0.25
baseline_covid,2024-04-06,Tennessee,2,294,193,0.5
baseline_covid,2024-04-06,Tennessee,2,393.8541685416854,193,0.75
baseline_covid,2024-04-06,Tennessee,2,898.9844980949788,193,0.975
baseline_covid,2024-04-06,Texas,2,0,652,0.025
baseline_covid,2024-04-06,Texas,2,497.3564485644854,652,0.25
baseline_covid,2024-04-06,Texas,2,917,652,0.5
baseline_covid,2024-04-06,Texas,2,1341.70122701227,652,0.75
baseline_covid,2024-04-06,Texas,2,4015.402321273216,652,0.975
baseline_covid,2024-04-06,Utah,2,0,59,0.025
baseline_covid,2024-04-06,Utah,2,33.34872348723489,59,0.25
baseline_covid,2024-04-06,Utah,2,75,59,0.5
baseline_covid,2024-04-06,Utah,2,117.97107221072234,59,0.75
baseline_covid,2024-04-06,Utah,2,319.921166711667,59,0.975
baseline_covid,2024-04-06,Vermont,2,0,11,0.025
baseline_covid,2024-04-06,Vermont,2,0,11,0.25
baseline_covid,2024-04-06,Vermont,2,11,11,0.5
baseline_covid,2024-04-06,Vermont,2,25.16653916539159,11,0.75
baseline_covid,2024-04-06,Vermont,2,56.6925966759667,11,0.975
baseline_covid,2024-04-06,Virginia,2,0,261,0.025
baseline_covid,2024-04-06,Virginia,2,254.45131701317015,261,0.25
baseline_covid,2024-04-06,Virginia,2,372,261,0.5
baseline_covid,2024-04-06,Virginia,2,489.6593615936159,261,0.75
baseline_covid,2024-04-06,Virginia,2,1054.6748057480552,261,0.975
baseline_covid,2024-04-06,Washington,2,0,133,0.025
baseline_covid,2024-04-06,Washington,2,116.77823778237769,133,0.25
baseline_covid,2024-04-06,Washington,2,191,133,0.5
baseline_covid,2024-04-06,Washington,2,264.61813368133664,133,0.75
baseline_covid,2024-04-06,Washington,2,555.7882901329009,133,0.975
baseline_covid,2024-04-06,West Virginia,2,0,50,0.025
baseline_covid,2024-04-06,West Virginia,2,39.96530465304654,50,0.25
baseline_covid,2024-04-06,West Virginia,2,88,50,0.5
baseline_covid,2024-04-06,West Virginia,2,136.86655116551165,50,0.75
baseline_covid,2024-04-06,West Virginia,2,255.44185041850423,50,0.975
baseline_covid,2024-04-06,Wisconsin,2,0,130,0.025
baseline_covid,2024-04-06,Wisconsin,2,95.96255212552124,130,0.25
baseline_covid,2024-04-06,Wisconsin,2,182,130,0.5
baseline_covid,2024-04-06,Wisconsin,2,269.3575360753606,130,0.75
baseline_covid,2024-04-06,Wisconsin,2,617.0022522725226,130,0.975
baseline_covid,2024-04-06,Wyoming,2,0,3,0.025
baseline_covid,2024-04-06,Wyoming,2,0,3,0.25
baseline_covid,2024-04-06,Wyoming,2,10,3,0.5
baseline_covid,2024-04-06,Wyoming,2,22.34075840758407,3,0.75
baseline_covid,2024-04-06,Wyoming,2,55.18421609216094,3,0.975
baseline_covid,2024-04-06,Puerto Rico,2,0,41,0.025
baseline_covid,2024-04-06,Puerto Rico,2,39.20943209432095,41,0.25
baseline_covid,2024-04-06,Puerto Rico,2,81,41,0.5
baseline_covid,2024-04-06,Puerto Rico,2,124.03881288812887,41,0.75
baseline_covid,2024-04-06,Puerto Rico,2,334.1222819728196,41,0.975
baseline_covid,2024-04-13,Alabama,3,0,147,0.025
baseline_covid,2024-04-13,Alabama,3,124.62764377643776,147,0.25
baseline_covid,2024-04-13,Alabama,3,251,147,0.5
baseline_covid,2024-04-13,Alabama,3,379.5474229742297,147,0.75
baseline_covid,2024-04-13,Alabama,3,973.3747562475588,147,0.975
baseline_covid,2024-04-13,Alaska,3,0,7,0.025
baseline_covid,2024-04-13,Alaska,3,2.370878708787096,7,0.25
baseline_covid,2024-04-13,Alaska,3,17,7,0.5
baseline_covid,2024-04-13,Alaska,3,32.148193981939826,7,0.75
baseline_covid,2024-04-13,Alaska,3,63.61504365043642,7,0.975
baseline_covid,2024-04-13,Arizona,3,0,129,0.025
baseline_covid,2024-04-13,Arizona,3,37.14443644436451,129,0.25
baseline_covid,2024-04-13,Arizona,3,182,129,0.5
baseline_covid,2024-04-13,Arizona,3,334.05425554255544,129,0.75
baseline_covid,2024-04-13,Arizona,3,917.0921616716156,129,0.975
baseline_covid,2024-04-13,Arkansas,3,0,57,0.025
baseline_covid,2024-04-13,Arkansas,3,54.35341853418532,57,0.25
baseline_covid,2024-04-13,Arkansas,3,127,57,0.5
baseline_covid,2024-04-13,Arkansas,3,202.21840218402173,57,0.75
baseline_covid,2024-04-13,Arkansas,3,553.8977709777092,57,0.975
baseline_covid,2024-04-13,California,3,0,740,0.025
baseline_covid,2024-04-13,California,3,463.9780697806982,740,0.25
baseline_covid,2024-04-13,California,3,1051,740,0.5
baseline_covid,2024-04-13,California,3,1656.5169126691274,740,0.75
baseline_covid,2024-04-13,California,3,4687.903276032762,740,0.975
baseline_covid,2024-04-13,Colorado,3,0,82,0.025
baseline_covid,2024-04-13,Colorado,3,10.608211082110824,82,0.25
baseline_covid,2024-04-13,Colorado,3,111,82,0.5
baseline_covid,2024-04-13,Colorado,3,218.29815048150485,82,0.75
baseline_covid,2024-04-13,Colorado,3,712.4219692196885,82,0.975
baseline_covid,2024-04-13,Connecticut,3,0,59,0.025
baseline_covid,2024-04-13,Connecticut,3,36.73705487054861,59,0.25
baseline_covid,2024-04-13,Connecticut,3,120,59,0.5
baseline_covid,2024-04-13,Connecticut,3,205.75360003600025,59,0.75
baseline_covid,2024-04-13,Connecticut,3,628.9448039480407,59,0.975
baseline_covid,2024-04-13,Delaware,3,0,35,0.025
baseline_covid,2024-04-13,Delaware,3,5.604386043860434,35,0.25
baseline_covid,2024-04-13,Delaware,3,36,35,0.5
baseline_covid,2024-04-13,Delaware,3,67.83982839828396,35,0.75
baseline_covid,2024-04-13,Delaware,3,208.01349188491875,35,0.975
baseline_covid,2024-04-13,District of Columbia,3,0,25,0.025
baseline_covid,2024-04-13,District of Columbia,3,8.516282662826628,25,0.25
baseline_covid,2024-04-13,District of Columbia,3,36,25,0.5
baseline_covid,2024-04-13,District of Columbia,3,64.07143071430713,25,0.75
baseline_covid,2024-04-13,District of Columbia,3,234.51859418594236,25,0.975
baseline_covid,2024-04-13,Florida,3,0,455,0.025
baseline_covid,2024-04-13,Florida,3,355.0436654366543,455,0.25
