location,date,epiweek,epiyear,population,count,weekly_rate
Alaska,2023-02-11,6,2023,711426,1,0.14056275705414195
Arizona,2023-02-11,6,2023,7341018,62,0.8445695133835661
Arkansas,2023-02-11,6,2023,3041878,33,1.0848561316397305
California,2023-02-11,6,2023,38886551,93,0.23915723459249447
Colorado,2023-02-11,6,2023,5803748,27,0.4652166151941814
Connecticut,2023-02-11,6,2023,3621089,15,0.41424002558346396
Delaware,2023-02-11,6,2023,1014872,2,0.19706918705018958
District of Columbia,2023-02-11,6,2023,668576,5,0.7478581343033552
Florida,2023-02-11,6,2023,22183852,300,1.3523350227904514
Georgia,2023-02-11,6,2023,10855454,83,0.7645926186044361
Hawaii,2023-02-11,6,2023,1398977,10,0.7148080347282335
Idaho,2023-02-11,6,2023,1935521,4,0.20666270218716304
Illinois,2023-02-11,6,2023,12563096,31,0.2467544624350558
Indiana,2023-02-11,6,2023,6831941,41,0.6001222785735415
Iowa,2023-02-11,6,2023,3200224,15,0.46871718979671423
Kansas,2023-02-11,6,2023,2916451,10,0.3428824965686034
Kentucky,2023-02-11,6,2023,4494379,29,0.6452504339309169
Louisiana,2023-02-11,6,2023,4575074,50,1.092878497702988
Maine,2023-02-11,6,2023,1384543,6,0.4333559882213842
Maryland,2023-02-11,6,2023,6133130,41,0.6685004231118532
Massachusetts,2023-02-11,6,2023,6978662,59,0.8454342680588341
Michigan,2023-02-11,6,2023,10032075,57,0.5681775704428047
Minnesota,2023-02-11,6,2023,5716548,7,0.12245152144266085
Mississippi,2023-02-11,6,2023,2927305,21,0.7173833953072878
Missouri,2023-02-11,6,2023,6164537,41,0.6650945561686141
Montana,2023-02-11,6,2023,1119563,2,0.17864113051253033
Nebraska,2023-02-11,6,2023,1961505,2,0.10196252367442346
Nevada,2023-02-11,6,2023,3165539,11,0.34749216484143775
New Hampshire,2023-02-11,6,2023,1394692,8,0.5736033475491363
New Jersey,2023-02-11,6,2023,9254137,26,0.28095542566529974
New Mexico,2023-02-11,6,2023,2100079,9,0.4285553067289373
New York,2023-02-11,6,2023,19657190,104,0.5290684986002577
North Carolina,2023-02-11,6,2023,10596562,55,0.5190362685557826
North Dakota,2023-02-11,6,2023,772061,16,2.072375110256832
Ohio,2023-02-11,6,2023,11749303,49,0.41704601541044606
Oklahoma,2023-02-11,6,2023,4001266,54,1.3495728601897499
Oregon,2023-02-11,6,2023,4238665,7,0.16514633734914178
Pennsylvania,2023-02-11,6,2023,12969276,181,1.3956060461663395
Puerto Rico,2023-02-11,6,2023,3221789,67,2.079589942109803
Rhode Island,2023-02-11,6,2023,1090390,1,0.09171030548702758
South Carolina,2023-02-11,6,2023,5246039,46,0.8768520401773605
South Dakota,2023-02-11,6,2023,906458,9,0.9928755662148715
Tennessee,2023-02-11,6,2023,7030607,28,0.3982586425325722
Texas,2023-02-11,6,2023,29914599,272,0.9092550429975679
US,2023-02-11,6,2023,332200066,2178,0.6556290088154287
Utah,2023-02-11,6,2023,3376238,7,0.20733135519474635
Vermont,2023-02-11,6,2023,646910,0,0
Virginia,2023-02-11,6,2023,8583866,64,0.745584798271548
Washington,2023-02-11,6,2023,7735834,47,0.607562158133176
West Virginia,2023-02-11,6,2023,1774977,16,0.9014201310777548
Wisconsin,2023-02-11,6,2023,5891022,23,0.3904246156269659
Wyoming,2023-02-11,6,2023,578583,2,0.34567209890370093
Alabama,2023-02-18,7,2023,5063778,30,0.5924430336401003
Alaska,2023-02-18,7,2023,711426,2,0.2811255141082839
Arizona,2023-02-18,7,2023,7341018,38,0.5176393791705728
Arkansas,2023-02-18,7,2023,3041878,25,0.8218607057876746
California,2023-02-18,7,2023,38886551,73,0.18772557123926983
Colorado,2023-02-18,7,2023,5803748,17,0.29291416512226237
Connecticut,2023-02-18,7,2023,3621089,14,0.38662402387789974
Delaware,2023-02-18,7,2023,1014872,1,0.09853459352509479
District of Columbia,2023-02-18,7,2023,668576,5,0.7478581343033552
Florida,2023-02-18,7,2023,22183852,236,1.0638368845951551
Georgia,2023-02-18,7,2023,10855454,75,0.6908969445220808
Hawaii,2023-02-18,7,2023,1398977,4,0.28592321389129344
Idaho,2023-02-18,7,2023,1935521,8,0.4133254043743261
Illinois,2023-02-18,7,2023,12563096,28,0.22287499832843752
Indiana,2023-02-18,7,2023,6831941,33,0.48302524860797247
Iowa,2023-02-18,7,2023,3200224,9,0.28123031387802855
Kansas,2023-02-18,7,2023,2916451,3,0.10286474897058102
Kentucky,2023-02-18,7,2023,4494379,22,0.4895003291889714
Louisiana,2023-02-18,7,2023,4575074,33,0.721299808483972
Maine,2023-02-18,7,2023,1384543,4,0.2889039921475895
Maryland,2023-02-18,7,2023,6133130,26,0.4239270975831264
Massachusetts,2023-02-18,7,2023,6978662,40,0.5731757749551418
Michigan,2023-02-18,7,2023,10032075,60,0.5980816530976891
Minnesota,2023-02-18,7,2023,5716548,10,0.17493074491808694
Mississippi,2023-02-18,7,2023,2927305,28,0.9565111937430504
Missouri,2023-02-18,7,2023,6164537,42,0.6813163746117511
Montana,2023-02-18,7,2023,1119563,6,0.535923391537591
Nebraska,2023-02-18,7,2023,1961505,6,0.3058875710232704
Nevada,2023-02-18,7,2023,3165539,12,0.3790823616452048
New Hampshire,2023-02-18,7,2023,1394692,4,0.28680167377456817
New Jersey,2023-02-18,7,2023,9254137,53,0.5727168292408034
New Mexico,2023-02-18,7,2023,2100079,3,0.1428517689096458
New York,2023-02-18,7,2023,19657190,87,0.44258614786752326
North Carolina,2023-02-18,7,2023,10596562,46,0.4341030609739272
North Dakota,2023-02-18,7,2023,772061,10,1.2952344439105201
Ohio,2023-02-18,7,2023,11749303,47,0.40002372906716255
Oklahoma,2023-02-18,7,2023,4001266,45,1.124644050158125
Oregon,2023-02-18,7,2023,4238665,4,0.09436933562808102
Pennsylvania,2023-02-18,7,2023,12969276,197,1.5189745364351872
Puerto Rico,2023-02-18,7,2023,3221789,46,1.4277781692097156
Rhode Island,2023-02-18,7,2023,1090390,2,0.18342061097405515
South Carolina,2023-02-18,7,2023,5246039,43,0.8196660375570979
South Dakota,2023-02-18,7,2023,906458,16,1.765112117715327
Tennessee,2023-02-18,7,2023,7030607,48,0.6827291014844096
Texas,2023-02-18,7,2023,29914599,245,0.8189981085823681
US,2023-02-18,7,2023,332200066,1901,0.5722455214683793
Utah,2023-02-18,7,2023,3376238,3,0.08885629508346272
Vermont,2023-02-18,7,2023,646910,2,0.30916201635467067
Virginia,2023-02-18,7,2023,8583866,57,0.6640364609605974
Washington,2023-02-18,7,2023,7735834,31,0.4007324872793289
West Virginia,2023-02-18,7,2023,1774977,9,0.507048823731237
Wisconsin,2023-02-18,7,2023,5891022,11,0.1867248161694185
Wyoming,2023-02-18,7,2023,578583,2,0.34567209890370093
Alabama,2023-02-25,8,2023,5063778,31,0.612191134761437
Alaska,2023-02-25,8,2023,711426,5,0.7028137852707098
Arizona,2023-02-25,8,2023,7341018,45,0.6129940016493626
Arkansas,2023-02-25,8,2023,3041878,30,0.9862328469452095
California,2023-02-25,8,2023,38886551,79,0.20315507024523724
Colorado,2023-02-25,8,2023,5803748,13,0.22399318509349475
Connecticut,2023-02-25,8,2023,3621089,17,0.4694720289945925
Delaware,2023-02-25,8,2023,1014872,0,0
District of Columbia,2023-02-25,8,2023,668576,4,0.5982865074426842
Florida,2023-02-25,8,2023,22183852,215,0.9691734329998235
Georgia,2023-02-25,8,2023,10855454,60,0.5527175556176647
Hawaii,2023-02-25,8,2023,1398977,5,0.35740401736411676
Idaho,2023-02-25,8,2023,1935521,3,0.1549970266403723
Illinois,2023-02-25,8,2023,12563096,31,0.2467544624350558
Indiana,2023-02-25,8,2023,6831941,42,0.6147594073192377
Iowa,2023-02-25,8,2023,3200224,11,0.3437259391842571
Kansas,2023-02-25,8,2023,2916451,9,0.3085942469117431
Kentucky,2023-02-25,8,2023,4494379,11,0.2447501645944857
Louisiana,2023-02-25,8,2023,4575074,22,0.4808665389893147
Maine,2023-02-25,8,2023,1384543,0,0
Maryland,2023-02-25,8,2023,6133130,26,0.4239270975831264
Massachusetts,2023-02-25,8,2023,6978662,21,0.30091728185144945
Michigan,2023-02-25,8,2023,10032075,55,0.5482415153395483
Minnesota,2023-02-25,8,2023,5716548,6,0.10495844695085216
Mississippi,2023-02-25,8,2023,2927305,32,1.0931556499920576
Missouri,2023-02-25,8,2023,6164537,36,0.5839854639529295
Montana,2023-02-25,8,2023,1119563,3,0.2679616957687955
Nebraska,2023-02-25,8,2023,1961505,9,0.4588313565349056
Nevada,2023-02-25,8,2023,3165539,3,0.0947705904113012
New Hampshire,2023-02-25,8,2023,1394692,2,0.14340083688728408
New Jersey,2023-02-25,8,2023,9254137,41,0.4430450943183573
New Mexico,2023-02-25,8,2023,2100079,11,0.5237898193353678
New York,2023-02-25,8,2023,19657190,55,0.2797958406059055
North Carolina,2023-02-25,8,2023,10596562,28,0.26423664581021655
North Dakota,2023-02-25,8,2023,772061,9,1.165710999519468
Ohio,2023-02-25,8,2023,11749303,24,0.20426743611940215
Oklahoma,2023-02-25,8,2023,4001266,33,0.8247389701159583
Oregon,2023-02-25,8,2023,4238665,6,0.14155400344212152
Pennsylvania,2023-02-25,8,2023,12969276,168,1.2953691478229008
Puerto Rico,2023-02-25,8,2023,3221789,33,1.024275643128709
Rhode Island,2023-02-25,8,2023,1090390,2,0.18342061097405515
South Carolina,2023-02-25,8,2023,5246039,41,0.781542035810256
South Dakota,2023-02-25,8,2023,906458,4,0.44127802942883176
Tennessee,2023-02-25,8,2023,7030607,43,0.6116114867464502
Texas,2023-02-25,8,2023,29914599,208,0.6953126799393166
US,2023-02-25,8,2023,332200066,1657,0.4987958069821696
Utah,2023-02-25,8,2023,3376238,4,0.11847506011128363
Vermont,2023-02-25,8,2023,646910,2,0.30916201635467067
Virginia,2023-02-25,8,2023,8583866,61,0.7106355108525693
Washington,2023-02-25,8,2023,7735834,38,0.491220468277887
West Virginia,2023-02-25,8,2023,1774977,14,0.7887426146930354
Wisconsin,2023-02-25,8,2023,5891022,6,0.10184989972877372
Wyoming,2023-02-25,8,2023,578583,0,0
Alabama,2023-03-04,9,2023,5063778,16,0.31596961794138684
Alaska,2023-03-04,9,2023,711426,2,0.2811255141082839
Arizona,2023-03-04,9,2023,7341018,50,0.6811044462770695
Arkansas,2023-03-04,9,2023,3041878,33,1.0848561316397305
California,2023-03-04,9,2023,38886551,62,0.1594381563949963
Colorado,2023-03-04,9,2023,5803748,19,0.3273746551366462
Connecticut,2023-03-04,9,2023,3621089,10,0.27616001705564264
Delaware,2023-03-04,9,2023,1014872,5,0.49267296762547397
District of Columbia,2023-03-04,9,2023,668576,4,0.5982865074426842
Florida,2023-03-04,9,2023,22183852,178,0.8023854468556678
Georgia,2023-03-04,9,2023,10855454,54,0.49744580005589817
Hawaii,2023-03-04,9,2023,1398977,1,0.07148080347282336
Idaho,2023-03-04,9,2023,1935521,3,0.1549970266403723
Illinois,2023-03-04,9,2023,12563096,24,0.19103571285294643
Indiana,2023-03-04,9,2023,6831941,45,0.6586707935563261
Iowa,2023-03-04,9,2023,3200224,6,0.18748687591868568
Kansas,2023-03-04,9,2023,2916451,4,0.13715299862744137
Kentucky,2023-03-04,9,2023,4494379,12,0.26700017955762073
Louisiana,2023-03-04,9,2023,4575074,25,0.546439248851494
Maine,2023-03-04,9,2023,1384543,4,0.2889039921475895
Maryland,2023-03-04,9,2023,6133130,13,0.2119635487915632
Massachusetts,2023-03-04,9,2023,6978662,15,0.21494091560817818
Michigan,2023-03-04,9,2023,10032075,51,0.5083694051330357
Minnesota,2023-03-04,9,2023,5716548,8,0.13994459593446953
Mississippi,2023-03-04,9,2023,2927305,34,1.1614778781165611
Missouri,2023-03-04,9,2023,6164537,39,0.6326509192823403
Montana,2023-03-04,9,2023,1119563,6,0.535923391537591
Nebraska,2023-03-04,9,2023,1961505,6,0.3058875710232704
Nevada,2023-03-04,9,2023,3165539,4,0.12636078721506827
New Hampshire,2023-03-04,9,2023,1394692,2,0.14340083688728408
New Jersey,2023-03-04,9,2023,9254137,31,0.3349853152163189
New Mexico,2023-03-04,9,2023,2100079,16,0.7618761008514442
New York,2023-03-04,9,2023,19657190,49,0.2492726579943522
North Carolina,2023-03-04,9,2023,10596562,34,0.3208587841981201
North Dakota,2023-03-04,9,2023,772061,5,0.6476172219552601
Ohio,2023-03-04,9,2023,11749303,23,0.1957562929477604
Oklahoma,2023-03-04,9,2023,4001266,32,0.7997468801124444
Oregon,2023-03-04,9,2023,4238665,5,0.11796166953510126
Pennsylvania,2023-03-04,9,2023,12969276,169,1.3030796784647038
Puerto Rico,2023-03-04,9,2023,3221789,23,0.7138890846048578
Rhode Island,2023-03-04,9,2023,1090390,1,0.09171030548702758
South Carolina,2023-03-04,9,2023,5246039,29,0.5527980253292055
South Dakota,2023-03-04,9,2023,906458,7,0.7722365515004557
Tennessee,2023-03-04,9,2023,7030607,41,0.5831644408512665
Texas,2023-03-04,9,2023,29914599,160,0.5348559076456282
US,2023-03-04,9,2023,332200066,1496,0.45033103635807226
Utah,2023-03-04,9,2023,3376238,3,0.08885629508346272
Vermont,2023-03-04,9,2023,646910,1,0.15458100817733533
Virginia,2023-03-04,9,2023,8583866,57,0.6640364609605974
Washington,2023-03-04,9,2023,7735834,58,0.749757556845196
West Virginia,2023-03-04,9,2023,1774977,9,0.507048823731237
Wisconsin,2023-03-04,9,2023,5891022,7,0.11882488301690267
Wyoming,2023-03-04,9,2023,578583,1,0.17283604945185047
Alabama,2023-03-11,10,2023,5063778,17,0.3357177190627235
Alaska,2023-03-11,10,2023,711426,4,0.5622510282165678
Arizona,2023-03-11,10,2023,7341018,43,0.5857498237982798
Arkansas,2023-03-11,10,2023,3041878,23,0.7561118493246606
California,2023-03-11,10,2023,38886551,47,0.12086440888007785
Colorado,2023-03-11,10,2023,5803748,9,0.15507220506472713
Connecticut,2023-03-11,10,2023,3621089,19,0.524704032405721
Delaware,2023-03-11,10,2023,1014872,1,0.09853459352509479
District of Columbia,2023-03-11,10,2023,668576,2,0.2991432537213421
Florida,2023-03-11,10,2023,22183852,179,0.8068932302649693
Georgia,2023-03-11,10,2023,10855454,51,0.46980992227501495
Hawaii,2023-03-11,10,2023,1398977,3,0.21444241041847006
Idaho,2023-03-11,10,2023,1935521,4,0.20666270218716304
Illinois,2023-03-11,10,2023,12563096,16,0.1273571419019643
Indiana,2023-03-11,10,2023,6831941,32,0.46838811986227635
Iowa,2023-03-11,10,2023,3200224,12,0.37497375183737136
Kansas,2023-03-11,10,2023,2916451,6,0.20572949794116205
Kentucky,2023-03-11,10,2023,4494379,15,0.33375022444702596
Louisiana,2023-03-11,10,2023,4575074,22,0.4808665389893147
Maine,2023-03-11,10,2023,1384543,0,0
Maryland,2023-03-11,10,2023,6133130,16,0.26087821389730853
Massachusetts,2023-03-11,10,2023,6978662,18,0.25792909872981384
Michigan,2023-03-11,10,2023,10032075,36,0.3588489918586135
Minnesota,2023-03-11,10,2023,5716548,5,0.08746537245904347
Mississippi,2023-03-11,10,2023,2927305,32,1.0931556499920576
Missouri,2023-03-11,10,2023,6164537,35,0.5677636455097925
Montana,2023-03-11,10,2023,1119563,3,0.2679616957687955
Nebraska,2023-03-11,10,2023,1961505,14,0.7137376657209643
Nevada,2023-03-11,10,2023,3165539,3,0.0947705904113012
New Hampshire,2023-03-11,10,2023,1394692,4,0.28680167377456817
New Jersey,2023-03-11,10,2023,9254137,22,0.2377315140244844
New Mexico,2023-03-11,10,2023,2100079,5,0.2380862815160763
New York,2023-03-11,10,2023,19657190,56,0.2848830377078311
North Carolina,2023-03-11,10,2023,10596562,25,0.2359255766162648
North Dakota,2023-03-11,10,2023,772061,5,0.6476172219552601
Ohio,2023-03-11,10,2023,11749303,26,0.22128972246268566
Oklahoma,2023-03-11,10,2023,4001266,19,0.47484971006676385
Oregon,2023-03-11,10,2023,4238665,6,0.14155400344212152
Pennsylvania,2023-03-11,10,2023,12969276,177,1.3647639235991276
Puerto Rico,2023-03-11,10,2023,3221789,16,0.4966184936381619
Rhode Island,2023-03-11,10,2023,1090390,0,0
South Carolina,2023-03-11,10,2023,5246039,31,0.5909220270760472
South Dakota,2023-03-11,10,2023,906458,15,1.6547926103581192
Tennessee,2023-03-11,10,2023,7030607,27,0.3840351195849804
Texas,2023-03-11,10,2023,29914599,157,0.5248273593772727
US,2023-03-11,10,2023,332200066,1373,0.413305155694942
Utah,2023-03-11,10,2023,3376238,7,0.20733135519474635
Vermont,2023-03-11,10,2023,646910,5,0.7729050408866767
Virginia,2023-03-11,10,2023,8583866,40,0.4659904989197175
Washington,2023-03-11,10,2023,7735834,47,0.607562158133176
West Virginia,2023-03-11,10,2023,1774977,4,0.2253550327694387
Wisconsin,2023-03-11,10,2023,5891022,10,0.16974983288128953
Wyoming,2023-03-11,10,2023,578583,2,0.34567209890370093
Alabama,2023-03-18,11,2023,5063778,22,0.4344582246694069
Alaska,2023-03-18,11,2023,711426,1,0.14056275705414195
Arizona,2023-03-18,11,2023,7341018,55,0.7492148909047764
Arkansas,2023-03-18,11,2023,3041878,15,0.49311642347260476
California,2023-03-18,11,2023,38886551,60,0.15429499005967384
Colorado,2023-03-18,11,2023,5803748,12,0.20676294008630286
Connecticut,2023-03-18,11,2023,3621089,10,0.27616001705564264
Delaware,2023-03-18,11,2023,1014872,0,0
District of Columbia,2023-03-18,11,2023,668576,2,0.2991432537213421
Florida,2023-03-18,11,2023,22183852,211,0.9511422993626174
Georgia,2023-03-18,11,2023,10855454,54,0.49744580005589817
Hawaii,2023-03-18,11,2023,1398977,4,0.28592321389129344
Idaho,2023-03-18,11,2023,1935521,6,0.3099940532807446
Illinois,2023-03-18,11,2023,12563096,12,0.09551785642647322
Indiana,2023-03-18,11,2023,6831941,35,0.5122995060993647
Iowa,2023-03-18,11,2023,3200224,7,0.21873468857179998
Kansas,2023-03-18,11,2023,2916451,8,0.27430599725488275
Kentucky,2023-03-18,11,2023,4494379,26,0.5785003890415116
Louisiana,2023-03-18,11,2023,4575074,21,0.45900896903525495
Maine,2023-03-18,11,2023,1384543,5,0.3611299901844869
Maryland,2023-03-18,11,2023,6133130,10,0.16304888368581785
Massachusetts,2023-03-18,11,2023,6978662,20,0.2865878874775709
Michigan,2023-03-18,11,2023,10032075,33,0.32894490920372904
Minnesota,2023-03-18,11,2023,5716548,6,0.10495844695085216
Mississippi,2023-03-18,11,2023,2927305,22,0.7515445093695395
Missouri,2023-03-18,11,2023,6164537,24,0.3893236426352863
Montana,2023-03-18,11,2023,1119563,2,0.17864113051253033
Nebraska,2023-03-18,11,2023,1961505,11,0.5607938802093291
Nevada,2023-03-18,11,2023,3165539,6,0.1895411808226024
New Hampshire,2023-03-18,11,2023,1394692,10,0.7170041844364203
New Jersey,2023-03-18,11,2023,9254137,22,0.2377315140244844
New Mexico,2023-03-18,11,2023,2100079,3,0.1428517689096458
New York,2023-03-18,11,2023,19657190,67,0.3408422058290122
North Carolina,2023-03-18,11,2023,10596562,32,0.3019847380688189
North Dakota,2023-03-18,11,2023,772061,11,1.4247578883015721
Ohio,2023-03-18,11,2023,11749303,34,0.28937886783581973
Oklahoma,2023-03-18,11,2023,4001266,29,0.7247706101019028
Oregon,2023-03-18,11,2023,4238665,9,0.21233100516318226
Pennsylvania,2023-03-18,11,2023,12969276,163,1.256816494613886
Puerto Rico,2023-03-18,11,2023,3221789,11,0.3414252143762363
Rhode Island,2023-03-18,11,2023,1090390,1,0.09171030548702758
South Carolina,2023-03-18,11,2023,5246039,21,0.4003020183418385
South Dakota,2023-03-18,11,2023,906458,16,1.765112117715327
Tennessee,2023-03-18,11,2023,7030607,29,0.4124821654801641
Texas,2023-03-18,11,2023,29914599,161,0.5381987570684134
US,2023-03-18,11,2023,332200066,1428,0.42986144379634167
Utah,2023-03-18,11,2023,3376238,3,0.08885629508346272
Vermont,2023-03-18,11,2023,646910,2,0.30916201635467067
Virginia,2023-03-18,11,2023,8583866,60,0.6989857483795763
Washington,2023-03-18,11,2023,7735834,28,0.36195192399423254
West Virginia,2023-03-18,11,2023,1774977,8,0.4507100655388774
Wisconsin,2023-03-18,11,2023,5891022,6,0.10184989972877372
Wyoming,2023-03-18,11,2023,578583,2,0.34567209890370093
Alabama,2023-03-25,12,2023,5063778,20,0.39496202242673356
Alaska,2023-03-25,12,2023,711426,3,0.4216882711624259
Arizona,2023-03-25,12,2023,7341018,37,0.5040172902450314
Arkansas,2023-03-25,12,2023,3041878,18,0.5917397081671257
California,2023-03-25,12,2023,38886551,36,0.09257699403580431
Colorado,2023-03-25,12,2023,5803748,10,0.17230245007191905
Connecticut,2023-03-25,12,2023,3621089,13,0.35900802217233546
Delaware,2023-03-25,12,2023,1014872,2,0.19706918705018958
District of Columbia,2023-03-25,12,2023,668576,3,0.4487148805820131
Florida,2023-03-25,12,2023,22183852,158,0.7122297786696378
Georgia,2023-03-25,12,2023,10855454,62,0.5711414741382534
Hawaii,2023-03-25,12,2023,1398977,1,0.07148080347282336
Idaho,2023-03-25,12,2023,1935521,3,0.1549970266403723
Illinois,2023-03-25,12,2023,12563096,30,0.23879464106618306
Indiana,2023-03-25,12,2023,6831941,21,0.30737970365961886
Iowa,2023-03-25,12,2023,3200224,7,0.21873468857179998
Kansas,2023-03-25,12,2023,2916451,6,0.20572949794116205
Kentucky,2023-03-25,12,2023,4494379,14,0.3115002094838909
Louisiana,2023-03-25,12,2023,4575074,24,0.5245816788974342
Maine,2023-03-25,12,2023,1384543,1,0.07222599803689737
Maryland,2023-03-25,12,2023,6133130,21,0.3424026557402175
Massachusetts,2023-03-25,12,2023,6978662,19,0.2722584931036924
